player,shirtnumber,nationality,position,age,minutes,goals,assists,touches,sca,gca,pens_made,shots_total,shots_on_target,pressures,tackles,interceptions,blocks,xg,xa,passes,passes_pct,progressive_passes,progressive_carries,dribbles_completed,dribbles,matchweek
Ivan Toney,17.0,eng ENG,FW,25-150,90.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.1,21.0,47.6,3.0,0.0,1.0,2.0, (Matchweek 1)
Bryan Mbeumo,19.0,fr FRA,FW,22-006,85.0,0.0,0.0,34.0,3.0,0.0,0.0,2.0,0.0,24.0,1.0,0.0,1.0,0.3,0.1,23.0,65.2,1.0,1.0,2.0,3.0, (Matchweek 1)
Marcus Forss,9.0,fi FIN,FW,22-056,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,66.7,0.0,1.0,1.0,2.0, (Matchweek 1)
Vitaly Janelt,27.0,de GER,CM,23-095,90.0,0.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,21.0,4.0,1.0,1.0,0.0,0.0,29.0,75.9,4.0,2.0,0.0,0.0, (Matchweek 1)
Frank Onyeka,15.0,ng NGA,CM,23-224,79.0,0.0,0.0,22.0,2.0,0.0,0.0,1.0,0.0,20.0,1.0,1.0,1.0,0.1,0.1,14.0,92.9,3.0,0.0,1.0,1.0, (Matchweek 1)
Mads Bidstrup,28.0,dk DEN,CM,20-169,11.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Christian Nørgaard,6.0,dk DEN,DM,27-156,90.0,1.0,0.0,43.0,0.0,0.0,0.0,2.0,1.0,16.0,2.0,4.0,0.0,0.7,0.0,36.0,66.7,4.0,2.0,1.0,1.0, (Matchweek 1)
Rico Henry,3.0,eng ENG,WB,24-036,90.0,0.0,0.0,33.0,2.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,2.0,0.0,0.0,24.0,83.3,3.0,2.0,0.0,1.0, (Matchweek 1)
Sergi Canós,7.0,es ESP,WB,24-192,90.0,1.0,0.0,37.0,2.0,0.0,0.0,3.0,2.0,25.0,6.0,1.0,2.0,0.2,0.2,22.0,59.1,1.0,4.0,0.0,0.0, (Matchweek 1)
Ethan Pinnock,5.0,jm JAM,CB,28-076,90.0,0.0,1.0,50.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,2.0,0.0,0.0,38.0,68.4,3.0,0.0,0.0,0.0, (Matchweek 1)
Pontus Jansson,18.0,se SWE,CB,30-181,90.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,19.0,89.5,0.0,0.0,0.0,0.0, (Matchweek 1)
Kristoffer Ajer,20.0,no NOR,CB,23-118,70.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.3,31.0,58.1,1.0,3.0,1.0,1.0, (Matchweek 1)
Mads Bech Sørensen,29.0,dk DEN,CB,22-218,20.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 1)
David Raya,1.0,es ESP,GK,25-332,90.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,47.1,0.0,0.0,0.0,0.0, (Matchweek 1)
Folarin Balogun,26.0,eng ENG,FW,20-041,58.0,0.0,0.0,16.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.3,0.0,5.0,60.0,0.0,1.0,0.0,1.0, (Matchweek 1)
Bukayo Saka,7.0,eng ENG,FW,19-342,32.0,0.0,0.0,32.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,23.0,78.3,2.0,7.0,2.0,2.0, (Matchweek 1)
Martinelli,35.0,br BRA,LW,20-056,70.0,0.0,0.0,22.0,2.0,0.0,0.0,1.0,0.0,13.0,1.0,0.0,3.0,0.1,0.1,14.0,71.4,0.0,1.0,0.0,1.0, (Matchweek 1)
Reiss Nelson,24.0,eng ENG,"RW,LW",21-246,20.0,0.0,0.0,16.0,3.0,0.0,0.0,1.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,11.0,90.9,1.0,0.0,0.0,0.0, (Matchweek 1)
Nicolas Pépé,19.0,ci CIV,"RW,LW",26-076,90.0,0.0,0.0,57.0,5.0,0.0,0.0,4.0,1.0,11.0,2.0,0.0,1.0,0.3,0.1,43.0,81.4,0.0,7.0,2.0,3.0, (Matchweek 1)
Emile Smith Rowe,10.0,eng ENG,AM,21-016,90.0,0.0,0.0,59.0,5.0,0.0,0.0,2.0,1.0,11.0,0.0,1.0,0.0,0.1,0.4,50.0,96.0,12.0,11.0,2.0,3.0, (Matchweek 1)
Granit Xhaka,34.0,ch SUI,DM,28-320,90.0,0.0,0.0,94.0,6.0,0.0,0.0,2.0,0.0,14.0,2.0,4.0,2.0,0.1,0.1,84.0,92.9,13.0,10.0,1.0,1.0, (Matchweek 1)
Albert Sambi Lokonga,23.0,be BEL,DM,21-295,90.0,0.0,0.0,82.0,4.0,0.0,0.0,2.0,1.0,7.0,1.0,5.0,0.0,0.0,0.0,71.0,88.7,6.0,16.0,0.0,0.0, (Matchweek 1)
Kieran Tierney,3.0,sct SCO,LB,24-069,90.0,0.0,0.0,83.0,11.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,1.0,0.1,0.6,72.0,80.6,4.0,8.0,1.0,6.0, (Matchweek 1)
Pablo Marí,22.0,es ESP,CB,27-347,90.0,0.0,0.0,70.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,1.0,0.3,0.0,56.0,89.3,5.0,3.0,1.0,1.0, (Matchweek 1)
Ben White,4.0,eng ENG,CB,23-309,90.0,0.0,0.0,70.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,61.0,91.8,4.0,0.0,0.0,0.0, (Matchweek 1)
Calum Chambers,21.0,eng ENG,RB,26-205,80.0,0.0,0.0,83.0,1.0,0.0,0.0,2.0,0.0,10.0,1.0,1.0,3.0,0.1,0.1,72.0,86.1,4.0,4.0,0.0,0.0, (Matchweek 1)
Nuno Tavares,20.0,pt POR,RB,21-199,10.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,7.0,100.0,0.0,2.0,1.0,2.0, (Matchweek 1)
Bernd Leno,1.0,de GER,GK,29-162,90.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,82.4,0.0,0.0,0.0,0.0, (Matchweek 1)
Mason Greenwood,11.0,eng ENG,"FW,RW",19-317,90.0,1.0,0.0,42.0,5.0,1.0,0.0,3.0,2.0,16.0,2.0,1.0,1.0,0.1,0.2,27.0,77.8,3.0,6.0,4.0,5.0, (Matchweek 1)
Paul Pogba,6.0,fr FRA,LW,28-152,74.0,0.0,4.0,48.0,5.0,4.0,0.0,2.0,1.0,26.0,1.0,2.0,2.0,0.2,0.7,35.0,71.4,5.0,5.0,4.0,6.0, (Matchweek 1)
Anthony Martial,9.0,fr FRA,FW,25-252,16.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,71.4,0.0,2.0,2.0,2.0, (Matchweek 1)
Daniel James,21.0,wls WAL,RW,23-277,74.0,0.0,0.0,34.0,2.0,0.0,0.0,3.0,1.0,19.0,3.0,0.0,2.0,0.2,0.0,18.0,83.3,0.0,5.0,0.0,3.0, (Matchweek 1)
Jadon Sancho,25.0,eng ENG,LW,21-142,16.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,69.2,0.0,1.0,1.0,2.0, (Matchweek 1)
Bruno Fernandes,18.0,pt POR,AM,26-340,90.0,3.0,0.0,41.0,4.0,0.0,0.0,4.0,3.0,21.0,0.0,0.0,2.0,0.6,0.1,30.0,73.3,3.0,4.0,0.0,1.0, (Matchweek 1)
Fred,17.0,br BRA,DM,28-162,90.0,1.0,0.0,51.0,1.0,1.0,0.0,1.0,1.0,23.0,0.0,4.0,1.0,0.2,0.0,39.0,74.4,3.0,3.0,0.0,1.0, (Matchweek 1)
Scott McTominay,39.0,sct SCO,DM,24-249,68.0,0.0,0.0,41.0,3.0,2.0,0.0,1.0,0.0,6.0,2.0,1.0,2.0,0.1,0.0,29.0,86.2,5.0,2.0,3.0,4.0, (Matchweek 1)
Nemanja Matić,31.0,rs SRB,DM,33-013,22.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,15.0,93.3,0.0,2.0,0.0,0.0, (Matchweek 1)
Luke Shaw,23.0,eng ENG,LB,26-033,90.0,0.0,0.0,57.0,4.0,1.0,0.0,1.0,0.0,16.0,2.0,0.0,1.0,0.0,0.1,48.0,81.3,4.0,4.0,1.0,3.0, (Matchweek 1)
Harry Maguire,5.0,eng ENG,CB,28-162,90.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,45.0,86.7,0.0,9.0,0.0,0.0, (Matchweek 1)
Victor Lindelöf,2.0,se SWE,CB,27-028,90.0,0.0,1.0,68.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.2,52.0,84.6,5.0,2.0,0.0,0.0, (Matchweek 1)
Aaron Wan-Bissaka,29.0,eng ENG,RB,23-261,90.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,1.0,0.0,0.0,50.0,84.0,3.0,4.0,4.0,6.0, (Matchweek 1)
David de Gea,1.0,es ESP,GK,30-280,90.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,85.7,0.0,0.0,0.0,0.0, (Matchweek 1)
Patrick Bamford,9.0,eng ENG,FW,27-343,76.0,0.0,0.0,23.0,1.0,0.0,0.0,1.0,0.0,15.0,1.0,0.0,0.0,0.2,0.0,14.0,85.7,1.0,0.0,0.0,1.0, (Matchweek 1)
Tyler Roberts,11.0,wls WAL,FW,22-214,14.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.3,3.0,100.0,1.0,0.0,0.0,0.0, (Matchweek 1)
Rodrigo,19.0,es ESP,AM,30-161,45.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,19.0,84.2,1.0,0.0,2.0,2.0, (Matchweek 1)
Junior Firpo,3.0,es ESP,LB,24-357,45.0,0.0,0.0,37.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,30.0,93.3,3.0,2.0,0.0,1.0, (Matchweek 1)
Jack Harrison,22.0,eng ENG,LM,24-267,68.0,0.0,0.0,30.0,3.0,0.0,0.0,1.0,1.0,21.0,1.0,2.0,0.0,0.0,0.1,20.0,70.0,3.0,4.0,0.0,0.0, (Matchweek 1)
Hélder Costa,17.0,ao ANG,RM,27-214,22.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Raphael Dias Belloli,10.0,br BRA,"RM,LM",24-243,90.0,0.0,0.0,66.0,2.0,0.0,0.0,2.0,0.0,21.0,3.0,1.0,3.0,0.3,0.2,47.0,61.7,4.0,3.0,1.0,3.0, (Matchweek 1)
Mateusz Klich,43.0,pl POL,"DM,AM",31-062,90.0,0.0,0.0,43.0,1.0,0.0,0.0,2.0,1.0,28.0,1.0,0.0,0.0,0.1,0.0,39.0,71.8,4.0,5.0,0.0,0.0, (Matchweek 1)
Robin Koch,5.0,de GER,DM,25-028,90.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,5.0,2.0,0.0,0.0,22.0,72.7,2.0,0.0,1.0,1.0, (Matchweek 1)
Stuart Dallas,15.0,nir NIR,"LB,DM",30-117,90.0,0.0,1.0,47.0,2.0,1.0,0.0,0.0,0.0,19.0,1.0,2.0,1.0,0.0,0.0,40.0,85.0,2.0,6.0,1.0,1.0, (Matchweek 1)
Liam Cooper,6.0,sct SCO,CB,29-349,90.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,15.0,6.0,2.0,3.0,0.0,0.0,46.0,93.5,0.0,0.0,0.0,0.0, (Matchweek 1)
Pascal Struijk,21.0,nl NED,CB,22-003,90.0,0.0,0.0,62.0,1.0,0.0,0.0,0.0,0.0,15.0,3.0,5.0,1.0,0.0,0.0,51.0,84.3,2.0,1.0,0.0,0.0, (Matchweek 1)
Luke Ayling,2.0,eng ENG,RB,29-354,90.0,1.0,0.0,86.0,0.0,0.0,0.0,2.0,1.0,22.0,4.0,1.0,2.0,0.1,0.0,69.0,82.6,6.0,5.0,1.0,2.0, (Matchweek 1)
Illan Meslier,1.0,fr FRA,GK,21-165,90.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,68.8,0.0,0.0,0.0,0.0, (Matchweek 1)
Jamie Vardy,9.0,eng ENG,FW,34-215,90.0,1.0,0.0,26.0,2.0,0.0,0.0,6.0,3.0,13.0,0.0,0.0,1.0,0.6,0.1,13.0,76.9,3.0,6.0,2.0,2.0, (Matchweek 1)
Harvey Barnes,7.0,eng ENG,"LW,AM",23-248,71.0,0.0,0.0,34.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,2.0,0.1,0.0,15.0,86.7,2.0,4.0,2.0,6.0, (Matchweek 1)
Kelechi Iheanacho,14.0,ng NGA,AM,24-315,19.0,0.0,0.0,15.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,54.5,0.0,1.0,0.0,0.0, (Matchweek 1)
Ayoze Pérez,17.0,es ESP,RW,28-022,61.0,0.0,0.0,29.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,2.0,0.0,0.2,22.0,86.4,3.0,4.0,0.0,1.0, (Matchweek 1)
Jannik Vestergaard,23.0,dk DEN,CB,29-011,29.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,13.0,100.0,1.0,1.0,0.0,0.0, (Matchweek 1)
James Maddison,10.0,eng ENG,AM,24-264,61.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.2,25.0,68.0,2.0,3.0,0.0,0.0, (Matchweek 1)
Boubakary Soumaré,42.0,fr FRA,AM,22-168,29.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,16.0,87.5,0.0,0.0,1.0,1.0, (Matchweek 1)
Wilfred Ndidi,25.0,ng NGA,"CM,DM",24-241,90.0,0.0,0.0,81.0,1.0,0.0,0.0,0.0,0.0,23.0,4.0,2.0,3.0,0.0,0.0,68.0,95.6,5.0,4.0,1.0,1.0, (Matchweek 1)
Youri Tielemans,8.0,be BEL,"CM,DM",24-099,90.0,0.0,0.0,95.0,2.0,0.0,0.0,1.0,1.0,9.0,4.0,1.0,2.0,0.0,0.1,86.0,83.7,4.0,5.0,1.0,1.0, (Matchweek 1)
Luke Thomas,33.0,eng ENG,"LB,WB",20-065,90.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,4.0,2.0,0.0,0.0,71.0,87.3,6.0,5.0,0.0,2.0, (Matchweek 1)
Çağlar Söyüncü,4.0,tr TUR,CB,25-083,90.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,88.0,90.9,0.0,1.0,0.0,0.0, (Matchweek 1)
Daniel Amartey,18.0,gh GHA,CB,26-236,90.0,0.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,73.0,95.9,0.0,2.0,0.0,0.0, (Matchweek 1)
Ricardo Pereira,21.0,pt POR,"RB,WB",27-312,90.0,0.0,1.0,80.0,2.0,2.0,0.0,0.0,0.0,8.0,3.0,0.0,3.0,0.0,0.1,71.0,76.1,3.0,7.0,1.0,2.0, (Matchweek 1)
Kasper Schmeichel,1.0,dk DEN,GK,34-282,90.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,84.6,0.0,0.0,0.0,0.0, (Matchweek 1)
Raúl Jiménez,9.0,mx MEX,FW,30-101,90.0,0.0,0.0,39.0,4.0,0.0,0.0,3.0,0.0,14.0,0.0,1.0,0.0,0.1,0.1,24.0,79.2,1.0,4.0,3.0,6.0, (Matchweek 1)
Adama Traoré,37.0,es ESP,"LW,LM",25-201,90.0,0.0,0.0,42.0,6.0,0.0,0.0,6.0,1.0,12.0,1.0,1.0,0.0,0.6,0.1,25.0,76.0,3.0,9.0,8.0,13.0, (Matchweek 1)
Francisco Trincão,11.0,pt POR,RW,21-228,85.0,0.0,0.0,37.0,5.0,0.0,0.0,2.0,1.0,21.0,1.0,2.0,1.0,0.1,0.0,24.0,75.0,2.0,5.0,4.0,8.0, (Matchweek 1)
Morgan Gibbs-White,18.0,eng ENG,"RW,RM",21-199,5.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.1,0.0,5.0,60.0,1.0,1.0,0.0,0.0, (Matchweek 1)
João Moutinho,28.0,pt POR,DM,34-340,65.0,0.0,0.0,44.0,2.0,0.0,0.0,1.0,0.0,15.0,2.0,4.0,0.0,0.0,0.3,38.0,86.8,1.0,2.0,0.0,0.0, (Matchweek 1)
Leander Dendoncker,32.0,be BEL,DM,26-121,25.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,2.0,0.0,0.0,9.0,100.0,1.0,0.0,0.0,0.0, (Matchweek 1)
Rúben Neves,8.0,pt POR,DM,24-154,90.0,0.0,0.0,50.0,3.0,0.0,0.0,1.0,0.0,21.0,2.0,1.0,1.0,0.0,0.1,44.0,81.8,6.0,2.0,0.0,0.0, (Matchweek 1)
Fernando Marçal,5.0,br BRA,"WB,LB",32-176,90.0,0.0,0.0,61.0,2.0,0.0,0.0,0.0,0.0,19.0,2.0,2.0,2.0,0.0,0.1,53.0,81.1,5.0,6.0,1.0,1.0, (Matchweek 1)
Ki-Jana Hoever,2.0,nl NED,"WB,RB",19-208,90.0,0.0,0.0,66.0,3.0,0.0,0.0,1.0,0.0,25.0,7.0,1.0,0.0,0.0,0.0,54.0,81.5,4.0,6.0,0.0,1.0, (Matchweek 1)
Romain Saïss,27.0,ma MAR,CB,31-141,90.0,0.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,3.0,0.0,0.0,0.1,57.0,87.7,7.0,3.0,0.0,0.0, (Matchweek 1)
Conor Coady,16.0,eng ENG,CB,28-170,90.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,1.0,0.0,0.0,48.0,87.5,1.0,0.0,0.0,0.0, (Matchweek 1)
Max Kilman,23.0,eng ENG,CB,24-083,89.0,0.0,0.0,75.0,1.0,0.0,0.0,2.0,1.0,6.0,3.0,3.0,0.0,0.1,0.0,59.0,83.1,7.0,6.0,1.0,1.0, (Matchweek 1)
Fábio Silva,17.0,pt POR,FW,19-026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 1)
José Sá,1.0,pt POR,GK,28-209,90.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,75.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Jay Rodriguez,19.0,eng ENG,FW,32-016,69.0,0.0,0.0,20.0,1.0,0.0,0.0,1.0,1.0,12.0,3.0,0.0,2.0,0.2,0.0,13.0,69.2,2.0,2.0,1.0,1.0, (Matchweek 1)
Ashley Barnes,10.0,eng ENG,FW,31-288,21.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,33.3,1.0,1.0,0.0,0.0, (Matchweek 1)
Chris Wood,9.0,nz NZL,FW,29-250,90.0,0.0,0.0,28.0,3.0,0.0,0.0,3.0,1.0,7.0,0.0,1.0,0.0,0.1,0.0,16.0,68.8,2.0,3.0,1.0,3.0, (Matchweek 1)
Dwight McNeil,11.0,eng ENG,LM,21-265,78.0,0.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,3.0,5.0,0.0,0.1,24.0,58.3,0.0,4.0,2.0,3.0, (Matchweek 1)
Josh Brownhill,8.0,eng ENG,"DM,LM",25-238,12.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,8.0,62.5,0.0,0.0,0.0,0.0, (Matchweek 1)
Jóhann Berg Guðmundsson,7.0,is ISL,"RM,LM",30-291,90.0,0.0,0.0,30.0,1.0,0.0,0.0,2.0,0.0,11.0,2.0,0.0,1.0,0.1,0.0,19.0,68.4,1.0,2.0,3.0,3.0, (Matchweek 1)
Jack Cork,4.0,eng ENG,DM,32-050,84.0,0.0,0.0,26.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,0.0,1.0,0.1,0.0,15.0,60.0,0.0,1.0,0.0,1.0, (Matchweek 1)
Matěj Vydra,27.0,cz CZE,RM,29-105,6.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,2.0,50.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Ashley Westwood,18.0,eng ENG,DM,31-135,90.0,0.0,1.0,42.0,4.0,1.0,0.0,0.0,0.0,17.0,1.0,2.0,0.0,0.0,0.3,38.0,63.2,6.0,3.0,0.0,0.0, (Matchweek 1)
Charlie Taylor,3.0,eng ENG,LB,27-330,90.0,0.0,0.0,66.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0,4.0,0.0,0.1,53.0,66.0,3.0,4.0,1.0,2.0, (Matchweek 1)
Ben Mee,6.0,eng ENG,CB,31-325,90.0,0.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.1,0.0,30.0,90.0,1.0,2.0,0.0,0.0, (Matchweek 1)
James Tarkowski,5.0,eng ENG,CB,28-268,90.0,1.0,0.0,37.0,0.0,0.0,0.0,3.0,1.0,9.0,3.0,1.0,3.0,0.4,0.0,21.0,81.0,3.0,0.0,0.0,0.0, (Matchweek 1)
Matthew Lowton,2.0,eng ENG,RB,32-066,90.0,0.0,0.0,54.0,3.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,3.0,0.0,0.0,43.0,62.8,5.0,7.0,0.0,1.0, (Matchweek 1)
Nick Pope,1.0,eng ENG,GK,29-117,90.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,81.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Neal Maupay,9.0,fr FRA,FW,25-000,90.0,1.0,0.0,33.0,3.0,0.0,0.0,4.0,2.0,15.0,1.0,0.0,2.0,0.6,0.0,19.0,73.7,2.0,2.0,0.0,0.0, (Matchweek 1)
Leandro Trossard,11.0,be BEL,"LM,AM",26-253,75.0,0.0,0.0,38.0,1.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.1,0.0,28.0,67.9,3.0,9.0,3.0,6.0, (Matchweek 1)
Alexis Mac Allister,10.0,ar ARG,AM,22-233,15.0,1.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.2,0.0,4.0,75.0,0.0,1.0,0.0,0.0, (Matchweek 1)
Yves Bissouma,8.0,ml MLI,"CM,DM",24-349,90.0,0.0,0.0,50.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,2.0,0.0,0.0,0.0,45.0,93.3,3.0,5.0,0.0,0.0, (Matchweek 1)
Enock Mwepu,12.0,zm ZAM,CM,23-225,45.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,18.0,83.3,0.0,0.0,0.0,0.0, (Matchweek 1)
Adam Lallana,14.0,eng ENG,CM,33-096,45.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,32.0,90.6,3.0,3.0,0.0,0.0, (Matchweek 1)
Solly March,20.0,eng ENG,"RM,WB",27-025,90.0,0.0,0.0,50.0,3.0,0.0,0.0,1.0,1.0,16.0,4.0,0.0,2.0,0.1,0.1,40.0,87.5,3.0,6.0,0.0,0.0, (Matchweek 1)
Steven Alzate,17.0,co COL,"DM,CM",22-340,71.0,0.0,0.0,46.0,3.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,2.0,0.0,0.1,38.0,94.7,2.0,4.0,0.0,0.0, (Matchweek 1)
Jakub Moder,15.0,pl POL,CM,22-129,19.0,0.0,1.0,10.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.2,0.5,5.0,100.0,1.0,1.0,0.0,0.0, (Matchweek 1)
Pascal Groß,13.0,de GER,"LB,WB",30-060,90.0,0.0,1.0,83.0,5.0,1.0,0.0,2.0,0.0,10.0,2.0,0.0,1.0,0.1,0.2,70.0,81.4,3.0,3.0,0.0,0.0, (Matchweek 1)
Lewis Dunk,5.0,eng ENG,CB,29-266,90.0,0.0,0.0,87.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,78.0,92.3,0.0,0.0,0.0,0.0, (Matchweek 1)
Shane Duffy,24.0,ie IRL,CB,29-225,90.0,0.0,0.0,67.0,1.0,0.0,0.0,3.0,1.0,4.0,2.0,0.0,2.0,0.1,0.0,46.0,95.7,0.0,1.0,0.0,0.0, (Matchweek 1)
Adam Webster,4.0,eng ENG,"RB,CB",26-222,90.0,0.0,0.0,92.0,2.0,1.0,0.0,1.0,0.0,8.0,3.0,2.0,2.0,0.0,0.0,76.0,75.0,2.0,5.0,0.0,0.0, (Matchweek 1)
Robert Sánchez,1.0,es ESP,GK,23-269,90.0,0.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,57.0,59.6,0.0,0.0,0.0,0.0, (Matchweek 1)
Timo Werner,11.0,de GER,FW,25-161,90.0,0.0,0.0,26.0,1.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.1,0.0,21.0,61.9,0.0,2.0,1.0,1.0, (Matchweek 1)
Christian Pulisic,10.0,us USA,AM,22-330,81.0,1.0,0.0,40.0,2.0,0.0,0.0,2.0,2.0,28.0,0.0,1.0,0.0,0.4,0.0,27.0,88.9,3.0,4.0,3.0,5.0, (Matchweek 1)
Kai Havertz,29.0,de GER,AM,22-064,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,8.0,75.0,1.0,2.0,0.0,0.0, (Matchweek 1)
