,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,game_home_ID,game_away_ID,Wk_h,Wk_a,rating_h_gk,rating_h_df,rating_h_mf,rating_h_att,rating_h_bench,influence_h,creativity_h,threat_h,bps_h,selected_h,rating_a_gk,rating_a_df,rating_a_mf,rating_a_att,rating_a_bench,influence_a,creativity_a,threat_a,bps_a,selected_a
16,2021-08-22,14:00,Southampton,Manchester Utd,1,1,D,Southampton2021-08-22,Manchester Utd2021-08-22,2,2,39.42157894229671,113.27030469917196,72.45507760616515,51.64333271459053,9.546953861805475,193.39999999999998,88.7,101.0,140.0,787141.0,31.98652376451087,115.86511769259471,86.42294187958635,109.12253366228768,56.568022597791156,333.40000000000003,175.0,130.0,233.0,9763221.0
17,2021-08-22,14:00,Wolves,Tottenham,0,1,A,Wolves2021-08-22,Tottenham2021-08-22,2,2,51.5175649393586,120.99119098946781,54.099309881643734,55.99146358091712,60.78806666675387,152.39999999999998,156.2,193.0,126.0,1173403.0,56.2744072247576,63.47310627458757,72.8159079160629,70.3451353215849,9.825752125984744,205.00000000000003,135.4,129.0,192.0,2348114.0
18,2021-08-22,16:30,Arsenal,Chelsea,0,2,A,Arsenal2021-08-22,Chelsea2021-08-22,2,2,17.601978970087277,65.30675690647959,142.03942010091868,43.381100693281425,57.969588799419064,119.20000000000002,261.2,160.0,101.0,2732514.0,31.87758239335218,199.0819422623695,101.17340103522854,59.09031089384899,54.59186684629478,171.39999999999998,120.09999999999998,74.0,202.0,5004098.0
19,2021-08-23,20:00,West Ham,Leicester City,4,1,H,West Ham2021-08-23,Leicester City2021-08-23,2,2,23.022562352530656,120.91266105494284,93.00435228680125,135.30212315402076,12.633410789954972,371.20000000000005,175.3,314.0,259.0,5554091.0,49.97894635142969,137.79137072375215,76.3578595065047,44.47236444024644,13.13934959301259,225.0,122.0,93.0,225.0,5721793.0
20,2021-08-28,12:30,Manchester City,Arsenal,5,0,H,Manchester City2021-08-28,Arsenal2021-08-28,3,3,25.06558774708659,226.77443341156294,51.35544741898483,57.88456106359554,50.65238755215447,191.78181818181818,190.03636363636363,180.09090909090907,229.8181818181818,6231457.636363636,26.23713157425167,61.314810490812185,36.715899822594906,45.712100609936755,60.63746875153696,113.14545454545456,82.73636363636365,73.18181818181819,85.63636363636365,2364945.9090909087
21,2021-08-28,15:00,Aston Villa,Brentford,1,1,D,Aston Villa2021-08-28,Brentford2021-08-28,3,3,33.289231881527115,46.05252355987908,73.92962705556603,20.468937038163013,8.762552986494683,122.52727272727272,62.763636363636365,67.0909090909091,148.81818181818184,6657321.363636363,46.277382227100304,106.64725887510957,61.289107653936824,24.545426666827247,7.280470498050445,118.92727272727271,124.06363636363633,115.36363636363636,172.8181818181818,3307772.818181818
22,2021-08-28,15:00,Brighton,Everton,0,2,A,Brighton2021-08-28,Everton2021-08-28,3,3,35.6431179800077,138.70293465683037,78.56499706210272,35.646266698663474,16.753520806105495,234.83636363636364,135.25454545454542,164.63636363636363,218.7272727272727,4017646.636363637,30.987612796280022,52.389605371286855,154.33563362685476,39.908100963467774,26.287599059096287,222.94545454545454,164.55454545454546,184.27272727272728,137.27272727272728,4529150.2727272725
23,2021-08-28,15:00,Newcastle Utd,Southampton,2,2,D,Newcastle Utd2021-08-28,Southampton2021-08-28,3,3,14.848814096965054,105.41430843042306,47.45601752937497,13.490166461863,16.538185266155033,84.56363636363638,140.1909090909091,58.72727272727273,79.27272727272728,1288889.818181818,34.6367074622913,88.0003220318777,76.36209576488288,25.864245591120195,42.912884247806,145.47272727272727,78.58181818181819,76.81818181818181,95.00000000000001,952076.0909090909
24,2021-08-28,15:00,Norwich City,Leicester City,1,2,A,Norwich City2021-08-28,Leicester City2021-08-28,3,3,3.218842713518963,57.48094518960053,46.75494701712674,19.12259549484621,33.93318113535131,110.38181818181818,26.67272727272728,17.636363636363644,89.36363636363637,1632630.2727272725,30.51969996590231,124.15299143313788,54.76106505917559,29.18084119161456,10.809138421488552,164.34545454545454,42.61818181818182,60.09090909090909,135.27272727272728,6601255.545454546
25,2021-08-28,15:00,West Ham,Crystal Palace,2,2,D,West Ham2021-08-28,Crystal Palace2021-08-28,3,3,17.9544811008134,115.06852451923719,99.60082943695957,131.27858706622,10.237344368049682,326.10909090909087,245.29999999999995,218.54545454545453,265.3636363636364,6641807.363636363,50.677011672754986,104.53350756671894,60.300692641634086,25.73630214297566,10.34902195909481,135.63636363636363,78.65454545454546,54.81818181818182,157.54545454545453,1221022.2727272725
26,2021-08-28,17:30,Liverpool,Chelsea,1,1,D,Liverpool2021-08-28,Chelsea2021-08-28,3,3,54.24707712768224,80.84389913001084,86.46421853559895,72.02212103474528,113.10320410874587,200.0909090909091,224.9090909090909,315.1818181818181,188.99999999999997,9097979.363636365,47.20222660548912,134.00424842336372,132.61820362309882,29.587862782520983,62.12838169709492,258.6181818181818,216.14545454545458,296.3636363636364,268.9090909090909,6324871.090909091
27,2021-08-29,14:00,Burnley,Leeds United,1,1,D,Burnley2021-08-29,Leeds United2021-08-29,3,3,60.743680933825765,87.54848661824978,56.20886082926475,31.75006507610449,25.78163951200103,191.23636363636365,107.55454545454545,96.36363636363636,96.09090909090908,1350882.9999999998,59.97645379002382,175.03177086389798,81.57035127325491,20.144980229495143,25.69608415704311,228.07272727272724,136.45454545454547,145.0909090909091,151.27272727272728,5350242.181818181
28,2021-08-29,14:00,Tottenham,Watford,1,0,H,Tottenham2021-08-29,Watford2021-08-29,3,3,69.81730834956693,73.72539022152813,70.67562333256993,46.88997425774667,14.473681118261641,230.23636363636365,65.07272727272726,160.54545454545453,188.45454545454547,3855936.9999999995,17.865376377146756,80.97084248522985,73.5744441693339,17.745790495384544,85.04551030291069,110.76363636363638,98.63636363636364,51.181818181818194,85.18181818181816,1031225.7272727273
29,2021-08-29,16:30,Wolves,Manchester Utd,0,1,A,Wolves2021-08-29,Manchester Utd2021-08-29,3,3,58.76878808175962,189.86390949243616,101.81909793676743,60.95908344309059,16.045218265183024,213.1272727272727,306.56363636363636,255.7272727272727,155.09090909090907,1197286.6363636365,33.47324837656984,100.79621396706631,109.15243287991623,40.115982281831855,51.37341505563978,163.0727272727273,170.48181818181817,147.54545454545453,110.63636363636363,12457580.272727273
30,2021-09-11,12:30,Crystal Palace,Tottenham,3,0,H,Crystal Palace2021-09-11,Tottenham2021-09-11,4,4,28.82235025859791,102.50883747371392,79.90787425135574,47.626609536916185,0.08541731847199265,259.38738738738743,115.18198198198198,136.96396396396395,200.2972972972973,1170830.1351351351,37.41992204957098,72.34870123042673,82.02927641782253,24.337806033264535,4.546970896901015,143.6990990990991,98.92342342342342,135.3963963963964,142.44144144144144,3062971.8558558556
31,2021-09-11,15:00,Arsenal,Norwich City,1,0,H,Arsenal2021-09-11,Norwich City2021-09-11,4,4,0.0,11.065808943568506,15.420338258267353,11.746462399125598,82.5123328851334,20.821621621621624,20.621621621621628,11.009009009009013,22.92792792792793,2552988.198198198,22.310701348969904,69.98801580286083,57.65833205675045,17.54115694460706,78.2349412897125,119.16936936936938,77.46936936936936,77.4864864864865,106.78378378378378,983307.5945945947
32,2021-09-11,15:00,Brentford,Brighton,0,1,A,Brentford2021-09-11,Brighton2021-09-11,4,4,59.9166041314591,132.80978276555723,42.78246055847583,32.1890363543355,48.136236934625636,171.7675675675676,71.8171171171171,101.52252252252255,135.6846846846847,3327236.8828828824,39.38497453662408,140.82348688402425,113.53774143425811,20.05354366613465,38.45497929576936,145.94054054054052,78.48918918918919,82.53153153153156,115.23423423423424,4754175.450450451
33,2021-09-11,15:00,Leicester City,Manchester City,0,1,A,Leicester City2021-09-11,Manchester City2021-09-11,4,4,42.950155582555304,53.724113636911085,43.10942393166437,73.12458285669835,43.848957335244855,182.8774774774775,42.92702702702703,85.77477477477478,129.2882882882883,4928829.450450451,26.682555353966748,159.79125431095824,110.11447952236026,118.6990291878754,67.77445234091421,325.31171171171167,275.409009009009,300.72972972972974,323.6756756756757,6754693.0990991
34,2021-09-11,15:00,Manchester Utd,Newcastle Utd,4,1,H,Manchester Utd2021-09-11,Newcastle Utd2021-09-11,4,4,61.882556420164455,123.22520387998344,50.70657888811418,29.379700692727493,33.77017728200398,180.018018018018,114.77477477477477,103.18018018018019,178.76576576576576,12980735.270270271,41.807210024575724,28.16328412119972,81.23850102582423,23.494225102764425,66.19184921006328,138.07567567567565,90.9018018018018,50.07207207207207,88.66666666666666,1368462.6396396395
35,2021-09-11,15:00,Southampton,West Ham,0,0,D,Southampton2021-09-11,West Ham2021-09-11,4,4,28.420631289680767,129.19457382028907,160.75058336861113,12.367411717750876,77.31229922659841,195.02702702702703,197.34234234234233,244.29729729729726,137.11711711711712,1141721.1531531531,11.711953223316046,95.32861242330544,62.37792943714537,85.35374430699129,12.168920387390614,236.2810810810811,191.60630630630632,245.981981981982,193.8648648648649,8981522.35135135
36,2021-09-11,15:00,Watford,Wolves,0,2,A,Watford2021-09-11,Wolves2021-09-11,4,4,64.81363312287232,48.29189557030602,119.29430357646216,10.078832754430612,59.51327703367704,121.418018018018,89.0981981981982,111.37837837837837,82.009009009009,1234011.0450450452,33.89393238168498,129.9513835700795,56.87760611670255,53.210215742358294,6.555975969682575,156.43603603603606,151.91171171171175,181.1981981981982,133.38738738738738,1134815.792792793
37,2021-09-11,17:30,Chelsea,Aston Villa,3,0,H,Chelsea2021-09-11,Aston Villa2021-09-11,4,4,63.703004277308935,62.17491273705251,26.00546917384768,7.978836957985237,92.27823655948853,159.00720720720722,52.578378378378375,105.1891891891892,84.77477477477478,4519385.774774775,0.0,90.95186572052512,17.663851025676994,37.58557835098995,58.61932212992383,98.92072072072071,31.79009009009009,92.93693693693693,72.17117117117117,4990931.369369369
38,2021-09-12,16:30,Leeds United,Liverpool,0,3,A,Leeds United2021-09-12,Liverpool2021-09-12,4,4,33.373702551504934,96.41472988611838,170.27155143021264,21.155963268632217,47.374540261300666,162.50630630630627,129.5747747747748,124.64864864864866,124.8018018018018,5320732.315315315,28.63662178831409,184.69938532355152,84.0594056716026,52.942713974124956,29.38179083618506,187.97477477477477,250.37567567567567,301.0990990990991,146.75675675675677,9929098.72972973
39,2021-09-13,20:00,Everton,Burnley,3,1,H,Everton2021-09-13,Burnley2021-09-13,4,4,48.42519544078193,74.8927649084984,156.30033463094426,22.383705571900375,42.80767001777952,178.45585585585582,119.50090090090087,99.4954954954955,163.09909909909908,3511191.4234234234,37.23932033658609,73.5408560888896,83.28820754781269,42.28392404753538,12.585425670988213,197.87027027027028,119.57747747747747,153.6936936936937,132.9459459459459,1266759.5765765766
40,2021-09-17,20:00,Newcastle Utd,Leeds United,1,1,D,Newcastle Utd2021-09-17,Leeds United2021-09-17,5,5,0.0,70.42219778543985,103.12524905625592,24.90901779062549,23.683072919554746,186.17407740774075,93.78046804680467,98.6120612061206,127.03150315031502,1233999.9657965798,44.7557861539529,94.66046263181312,100.61839819409539,13.789800501663736,12.503188100525051,186.47020702070202,70.89171917191716,116.36543654365437,109.12241224122411,4600852.926192619
41,2021-09-18,12:30,Wolves,Brentford,0,2,A,Wolves2021-09-18,Brentford2021-09-18,5,5,41.19814204086516,179.07823663411833,66.98602770074567,47.668025713488156,20.9032098164995,147.76273627362733,156.76165616561656,159.41764176417644,199.6453645364536,1801229.1206120611,35.451636102469145,122.09341036607078,57.54574087517082,20.574993981271128,23.76081513887828,115.63114311431143,91.6036903690369,62.34833483348335,106.26552655265527,3759613.2259225924
42,2021-09-18,15:00,Burnley,Arsenal,0,1,A,Burnley2021-09-18,Arsenal2021-09-18,5,5,22.95363452418934,91.5158802558076,91.42636126978385,14.524612647817847,10.758276165148065,202.66750675067502,132.37902790279026,117.06570657065704,141.99549954995499,1161359.417641764,30.565621724551015,93.82958915235346,128.8606904480315,30.46597121174257,62.365329157016454,157.55427542754273,249.42844284428435,332.2583258325832,183.7488748874887,2805353.08730873
43,2021-09-18,15:00,Liverpool,Crystal Palace,3,0,H,Liverpool2021-09-18,Crystal Palace2021-09-18,5,5,59.66256513607531,25.66595456377674,96.93080090647851,85.96551195286102,44.990339212502604,223.56057605760577,190.3413141314131,342.88118811881185,176.97479747974793,9901136.14581458,30.176960226426115,133.30856893336076,119.74901594034613,68.5304734823192,45.930399653569644,186.31143114311428,143.8210621062106,196.40234023402337,245.034203420342,1311502.3807380735
44,2021-09-18,15:00,Manchester City,Southampton,0,0,D,Manchester City2021-09-18,Southampton2021-09-18,5,5,33.95006551868896,142.71480444174182,98.6408307145462,54.857967595297296,15.333275723857662,171.16633663366335,235.91152115211523,298.4806480648064,190.34203420342033,6831252.168316831,49.006163911278044,70.92298040602647,112.27479011415721,12.806301827400304,91.79520144089226,107.43132313231322,82.32691269126913,114.03600360036003,105.35553555355536,1592151.3915391539
45,2021-09-18,15:00,Norwich City,Watford,1,3,A,Norwich City2021-09-18,Watford2021-09-18,5,5,52.132189663877696,88.76648941983022,29.189958460525084,16.85892973717709,87.79135577293812,138.5875787578758,55.27236723672367,104.08820882088207,72.52385238523853,1804712.5058505847,0.0,47.27999849028234,36.2852074629185,61.52305067944035,94.79816974183642,68.45292529252923,55.81377137713771,61.95769576957696,41.04500450045004,3117173.0270026997
