player,shots_on_target_against,goals_against_gk,saves,save_pct,psxg_gk,matchweek
Łukasz Fabiański,2.0,0.0,2.0,100.0,0.3, (Matchweek 1)
Mathew Ryan,4.0,2.0,3.0,50.0,1.6, (Matchweek 1)
Ederson,2.0,0.0,2.0,100.0,0.4, (Matchweek 1)
Rob Elliot,6.0,2.0,4.0,66.7,1.0, (Matchweek 1)
Hugo Lloris,3.0,0.0,3.0,100.0,0.8, (Matchweek 1)
David de Gea,1.0,0.0,1.0,100.0,0.1, (Matchweek 1)
Joe Hart,5.0,4.0,1.0,20.0,2.4, (Matchweek 1)
Łukasz Fabiański,8.0,4.0,3.0,50.0,3.3, (Matchweek 2)
David de Gea,1.0,0.0,1.0,100.0,0.0, (Matchweek 2)
Asmir Begović,7.0,2.0,5.0,71.4,2.7, (Matchweek 2)
Heurelho Gomes,3.0,0.0,3.0,100.0,0.8, (Matchweek 2)
Fraser Forster,8.0,2.0,5.0,75.0,1.9, (Matchweek 2)
Joe Hart,3.0,3.0,2.0,66.7,2.5, (Matchweek 2)
Kasper Schmeichel,2.0,0.0,2.0,100.0,0.1, (Matchweek 2)
Mathew Ryan,3.0,2.0,1.0,33.3,1.3, (Matchweek 2)
Tom Heaton,1.0,1.0,0.0,0.0,0.2, (Matchweek 2)
Ben Foster,1.0,0.0,1.0,100.0,0.8, (Matchweek 2)
Simon Mignolet,1.0,0.0,1.0,100.0,0.0, (Matchweek 2)
Wayne Hennessey,13.0,1.0,12.0,92.3,2.0, (Matchweek 2)
Jack Butland,7.0,0.0,7.0,100.0,1.2, (Matchweek 2)
Petr Čech,4.0,1.0,3.0,75.0,1.7, (Matchweek 2)
Jonas Lössl,5.0,0.0,5.0,100.0,1.2, (Matchweek 2)
Rob Elliot,3.0,1.0,2.0,66.7,0.8, (Matchweek 2)
Hugo Lloris,2.0,2.0,0.0,0.0,0.8, (Matchweek 2)
Thibaut Courtois,5.0,1.0,5.0,80.0,0.4, (Matchweek 2)
Ederson,2.0,1.0,1.0,50.0,0.8, (Matchweek 2)
Jordan Pickford,6.0,1.0,5.0,83.3,0.8, (Matchweek 2)
Asmir Begović,8.0,2.0,6.0,75.0,2.4, (Matchweek 3)
Ederson,3.0,1.0,2.0,66.7,1.1, (Matchweek 3)
Jonas Lössl,2.0,0.0,2.0,100.0,0.7, (Matchweek 3)
Fraser Forster,6.0,0.0,6.0,100.0,1.8, (Matchweek 3)
Heurelho Gomes,2.0,0.0,2.0,100.0,0.1, (Matchweek 3)
Mathew Ryan,0.0,0.0,0.0,0.0,0.0, (Matchweek 3)
Wayne Hennessey,3.0,2.0,1.0,33.3,1.2, (Matchweek 3)
Łukasz Fabiański,3.0,0.0,3.0,100.0,0.5, (Matchweek 3)
Rob Elliot,3.0,0.0,3.0,100.0,0.6, (Matchweek 3)
Joe Hart,8.0,3.0,5.0,62.5,3.1, (Matchweek 3)
David de Gea,4.0,0.0,4.0,100.0,0.8, (Matchweek 3)
Kasper Schmeichel,6.0,2.0,4.0,66.7,2.6, (Matchweek 3)
Thibaut Courtois,0.0,0.0,0.0,0.0,0.0, (Matchweek 3)
Jordan Pickford,7.0,2.0,5.0,71.4,1.8, (Matchweek 3)
Ben Foster,2.0,1.0,1.0,50.0,1.1, (Matchweek 3)
Jack Butland,2.0,1.0,1.0,50.0,0.4, (Matchweek 3)
Hugo Lloris,3.0,1.0,2.0,66.7,0.9, (Matchweek 3)
Tom Heaton,6.0,1.0,5.0,83.3,1.8, (Matchweek 3)
Loris Karius,0.0,0.0,0.0,0.0,0.0, (Matchweek 3)
Petr Čech,9.0,4.0,5.0,55.6,3.8, (Matchweek 3)
Ederson,3.0,0.0,3.0,100.0,0.5, (Matchweek 4)
Claudio Bravo,0.0,0.0,0.0,0.0,0.0, (Matchweek 4)
Simon Mignolet,10.0,5.0,5.0,50.0,3.2, (Matchweek 4)
Jordan Pickford,6.0,3.0,3.0,50.0,2.5, (Matchweek 4)
Hugo Lloris,0.0,0.0,0.0,0.0,0.0, (Matchweek 4)
Petr Čech,2.0,0.0,2.0,100.0,0.4, (Matchweek 4)
Asmir Begović,9.0,3.0,6.0,66.7,3.5, (Matchweek 4)
Kasper Schmeichel,6.0,2.0,4.0,66.7,1.5, (Matchweek 4)
Thibaut Courtois,1.0,1.0,1.0,100.0,1.0, (Matchweek 4)
Mathew Ryan,3.0,1.0,2.0,66.7,0.9, (Matchweek 4)
Ben Foster,6.0,3.0,3.0,50.0,1.3, (Matchweek 4)
Fraser Forster,3.0,2.0,1.0,33.3,0.4, (Matchweek 4)
Heurelho Gomes,1.0,0.0,1.0,100.0,0.0, (Matchweek 4)
Jack Butland,9.0,2.0,7.0,77.8,2.1, (Matchweek 4)
David de Gea,5.0,2.0,3.0,60.0,2.4, (Matchweek 4)
Tom Heaton,0.0,0.0,0.0,0.0,0.0, (Matchweek 4)
Nick Pope,3.0,0.0,3.0,100.0,0.5, (Matchweek 4)
Wayne Hennessey,2.0,1.0,1.0,50.0,0.3, (Matchweek 4)
Łukasz Fabiański,8.0,1.0,7.0,87.5,1.6, (Matchweek 4)
Rob Elliot,3.0,0.0,3.0,100.0,0.3, (Matchweek 4)
Joe Hart,2.0,0.0,2.0,100.0,0.2, (Matchweek 4)
Jonas Lössl,4.0,2.0,2.0,50.0,1.3, (Matchweek 4)
Asmir Begović,1.0,1.0,0.0,0.0,0.8, (Matchweek 5)
Mathew Ryan,3.0,2.0,1.0,33.3,1.8, (Matchweek 5)
Wayne Hennessey,5.0,1.0,4.0,80.0,1.4, (Matchweek 5)
Fraser Forster,3.0,0.0,3.0,100.0,1.2, (Matchweek 5)
Rob Elliot,4.0,1.0,3.0,75.0,1.3, (Matchweek 5)
Jack Butland,3.0,2.0,1.0,33.3,1.4, (Matchweek 5)
Jonas Lössl,0.0,1.0,0.0,0.0,0.7, (Matchweek 5)
Kasper Schmeichel,3.0,1.0,2.0,66.7,1.1, (Matchweek 5)
Simon Mignolet,3.0,1.0,2.0,66.7,1.0, (Matchweek 5)
Nick Pope,9.0,1.0,8.0,88.9,1.1, (Matchweek 5)
Ben Foster,1.0,0.0,1.0,100.0,0.0, (Matchweek 5)
Joe Hart,1.0,0.0,1.0,100.0,0.5, (Matchweek 5)
Heurelho Gomes,9.0,6.0,4.0,44.4,4.5, (Matchweek 5)
Ederson,1.0,0.0,1.0,100.0,0.6, (Matchweek 5)
Hugo Lloris,0.0,0.0,0.0,0.0,0.0, (Matchweek 5)
Łukasz Fabiański,7.0,0.0,7.0,100.0,1.1, (Matchweek 5)
Thibaut Courtois,2.0,0.0,2.0,100.0,0.1, (Matchweek 5)
Petr Čech,4.0,0.0,4.0,100.0,0.4, (Matchweek 5)
David de Gea,3.0,0.0,3.0,100.0,1.1, (Matchweek 5)
Jordan Pickford,6.0,4.0,3.0,50.0,3.9, (Matchweek 5)
Joe Hart,5.0,3.0,1.0,40.0,2.0, (Matchweek 6)
Hugo Lloris,4.0,2.0,2.0,50.0,1.2, (Matchweek 6)
Fraser Forster,4.0,1.0,3.0,75.0,1.1, (Matchweek 6)
David de Gea,3.0,0.0,3.0,100.0,0.0, (Matchweek 6)
Jack Butland,4.0,4.0,0.0,0.0,2.9, (Matchweek 6)
Thibaut Courtois,2.0,0.0,2.0,100.0,0.1, (Matchweek 6)
Ederson,0.0,0.0,0.0,0.0,0.0, (Matchweek 6)
Wayne Hennessey,9.0,5.0,4.0,44.4,4.5, (Matchweek 6)
Nick Pope,2.0,0.0,2.0,100.0,0.1, (Matchweek 6)
Jonas Lössl,2.0,0.0,2.0,100.0,0.0, (Matchweek 6)
Łukasz Fabiański,4.0,2.0,2.0,50.0,2.2, (Matchweek 6)
Heurelho Gomes,4.0,1.0,3.0,75.0,1.1, (Matchweek 6)
Jordan Pickford,4.0,1.0,3.0,75.0,1.7, (Matchweek 6)
Asmir Begović,2.0,2.0,0.0,0.0,1.4, (Matchweek 6)
Kasper Schmeichel,6.0,3.0,3.0,50.0,1.0, (Matchweek 6)
Simon Mignolet,5.0,2.0,3.0,60.0,2.9, (Matchweek 6)
Mathew Ryan,5.0,0.0,5.0,100.0,0.6, (Matchweek 6)
Rob Elliot,3.0,1.0,2.0,66.7,1.1, (Matchweek 6)
Petr Čech,1.0,0.0,0.0,100.0,0.2, (Matchweek 6)
Ben Foster,5.0,2.0,3.0,80.0,2.2, (Matchweek 6)
Jonas Lössl,7.0,4.0,3.0,42.9,2.8, (Matchweek 7)
Hugo Lloris,1.0,0.0,1.0,100.0,0.0, (Matchweek 7)
Jack Butland,3.0,1.0,2.0,66.7,1.2, (Matchweek 7)
Fraser Forster,5.0,2.0,3.0,60.0,1.7, (Matchweek 7)
Joe Hart,1.0,0.0,1.0,100.0,0.0, (Matchweek 7)
Łukasz Fabiański,4.0,1.0,3.0,75.0,1.4, (Matchweek 7)
David de Gea,1.0,0.0,1.0,100.0,0.0, (Matchweek 7)
Wayne Hennessey,7.0,4.0,3.0,42.9,2.9, (Matchweek 7)
Asmir Begović,1.0,0.0,1.0,100.0,0.0, (Matchweek 7)
Kasper Schmeichel,4.0,0.0,4.0,100.0,0.7, (Matchweek 7)
Ben Foster,3.0,2.0,1.0,33.3,1.8, (Matchweek 7)
Heurelho Gomes,4.0,2.0,2.0,50.0,1.4, (Matchweek 7)
Thibaut Courtois,5.0,1.0,4.0,80.0,0.9, (Matchweek 7)
Ederson,2.0,0.0,2.0,100.0,0.1, (Matchweek 7)
Petr Čech,1.0,0.0,1.0,100.0,0.0, (Matchweek 7)
Mathew Ryan,8.0,2.0,6.0,75.0,2.8, (Matchweek 7)
Jordan Pickford,2.0,1.0,1.0,50.0,0.8, (Matchweek 7)
Nick Pope,4.0,0.0,4.0,100.0,0.3, (Matchweek 7)
Rob Elliot,3.0,1.0,2.0,66.7,0.7, (Matchweek 7)
Simon Mignolet,5.0,1.0,4.0,80.0,1.7, (Matchweek 7)
Simon Mignolet,1.0,0.0,1.0,100.0,0.0, (Matchweek 8)
David de Gea,5.0,0.0,5.0,100.0,0.7, (Matchweek 8)
Hugo Lloris,1.0,0.0,1.0,100.0,0.1, (Matchweek 8)
Asmir Begović,6.0,1.0,5.0,83.3,1.5, (Matchweek 8)
Nick Pope,6.0,1.0,5.0,83.3,1.5, (Matchweek 8)
Joe Hart,5.0,1.0,4.0,80.0,1.2, (Matchweek 8)
Julián Speroni,5.0,1.0,4.0,80.0,0.4, (Matchweek 8)
Thibaut Courtois,5.0,2.0,4.0,60.0,1.0, (Matchweek 8)
Łukasz Fabiański,2.0,0.0,2.0,100.0,0.0, (Matchweek 8)
Jonas Lössl,3.0,2.0,1.0,33.3,1.9, (Matchweek 8)
Ederson,1.0,2.0,0.0,-100.0,0.4, (Matchweek 8)
Jack Butland,12.0,7.0,5.0,41.7,5.0, (Matchweek 8)
Heurelho Gomes,6.0,1.0,5.0,83.3,1.1, (Matchweek 8)
Petr Čech,1.0,2.0,0.0,0.0,1.8, (Matchweek 8)
Mathew Ryan,5.0,1.0,5.0,100.0,1.9, (Matchweek 8)
Jordan Pickford,3.0,1.0,2.0,66.7,1.2, (Matchweek 8)
Fraser Forster,5.0,2.0,3.0,60.0,0.9, (Matchweek 8)
Rob Elliot,1.0,2.0,0.0,0.0,1.5, (Matchweek 8)
Kasper Schmeichel,1.0,1.0,0.0,0.0,0.2, (Matchweek 8)
Boaz Myhill,3.0,1.0,2.0,66.7,1.0, (Matchweek 8)
Joe Hart,4.0,3.0,2.0,50.0,2.2, (Matchweek 9)
Mathew Ryan,2.0,0.0,2.0,100.0,0.1, (Matchweek 9)
Thibaut Courtois,5.0,2.0,3.0,60.0,1.3, (Matchweek 9)
Heurelho Gomes,7.0,4.0,3.0,42.9,2.9, (Matchweek 9)
Ederson,0.0,0.0,0.0,0.0,0.0, (Matchweek 9)
Nick Pope,9.0,3.0,7.0,77.8,4.1, (Matchweek 9)
Jonas Lössl,3.0,1.0,2.0,66.7,1.0, (Matchweek 9)
David de Gea,4.0,2.0,2.0,50.0,1.5, (Matchweek 9)
Łukasz Fabiański,6.0,2.0,5.0,66.7,1.9, (Matchweek 9)
Kasper Schmeichel,4.0,1.0,3.0,75.0,1.1, (Matchweek 9)
Jack Butland,2.0,2.0,1.0,50.0,1.3, (Matchweek 9)
Asmir Begović,2.0,1.0,1.0,50.0,0.7, (Matchweek 9)
Rob Elliot,0.0,0.0,0.0,0.0,0.0, (Matchweek 9)
Julián Speroni,3.0,1.0,2.0,66.7,0.8, (Matchweek 9)
Fraser Forster,2.0,0.0,2.0,100.0,0.3, (Matchweek 9)
Ben Foster,6.0,1.0,5.0,83.3,1.3, (Matchweek 9)
Jordan Pickford,14.0,5.0,9.0,64.3,4.6, (Matchweek 9)
Petr Čech,3.0,2.0,1.0,33.3,1.6, (Matchweek 9)
Hugo Lloris,7.0,1.0,5.0,85.7,1.8, (Matchweek 9)
Simon Mignolet,5.0,4.0,1.0,20.0,2.4, (Matchweek 9)
David de Gea,4.0,0.0,4.0,100.0,0.9, (Matchweek 10)
Hugo Lloris,4.0,1.0,3.0,75.0,0.6, (Matchweek 10)
Petr Čech,2.0,1.0,1.0,50.0,0.7, (Matchweek 10)
Łukasz Fabiański,5.0,2.0,3.0,60.0,1.7, (Matchweek 10)
Julián Speroni,2.0,2.0,0.0,0.0,1.2, (Matchweek 10)
Joe Hart,8.0,2.0,6.0,87.5,3.5, (Matchweek 10)
Heurelho Gomes,2.0,1.0,1.0,50.0,0.3, (Matchweek 10)
Jack Butland,0.0,0.0,0.0,0.0,0.0, (Matchweek 10)
Simon Mignolet,0.0,0.0,0.0,0.0,0.0, (Matchweek 10)
Jonas Lössl,7.0,3.0,3.0,57.1,3.8, (Matchweek 10)
Ben Foster,5.0,3.0,2.0,40.0,2.8, (Matchweek 10)
Ederson,4.0,2.0,2.0,50.0,1.8, (Matchweek 10)
Asmir Begović,5.0,1.0,4.0,80.0,0.6, (Matchweek 10)
Thibaut Courtois,1.0,0.0,1.0,100.0,0.1, (Matchweek 10)
Mathew Ryan,1.0,1.0,0.0,0.0,0.2, (Matchweek 10)
Fraser Forster,2.0,1.0,1.0,50.0,0.3, (Matchweek 10)
Kasper Schmeichel,2.0,0.0,2.0,100.0,0.4, (Matchweek 10)
Jordan Pickford,3.0,2.0,1.0,33.3,1.5, (Matchweek 10)
Nick Pope,5.0,0.0,5.0,100.0,0.7, (Matchweek 10)
Rob Elliot,5.0,1.0,4.0,80.0,0.6, (Matchweek 10)
Jack Butland,4.0,2.0,2.0,50.0,1.2, (Matchweek 11)
Kasper Schmeichel,7.0,2.0,5.0,71.4,2.0, (Matchweek 11)
Fraser Forster,1.0,1.0,0.0,0.0,0.6, (Matchweek 11)
Nick Pope,3.0,0.0,3.0,100.0,0.6, (Matchweek 11)
Łukasz Fabiański,2.0,1.0,1.0,50.0,1.1, (Matchweek 11)
Mathew Ryan,2.0,0.0,2.0,100.0,0.6, (Matchweek 11)
Jonas Lössl,3.0,0.0,3.0,100.0,0.9, (Matchweek 11)
Ben Foster,3.0,1.0,2.0,66.7,0.7, (Matchweek 11)
Rob Elliot,5.0,1.0,4.0,80.0,1.7, (Matchweek 11)
Asmir Begović,5.0,0.0,5.0,100.0,0.6, (Matchweek 11)
Joe Hart,7.0,4.0,3.0,42.9,3.5, (Matchweek 11)
Simon Mignolet,1.0,1.0,0.0,0.0,0.7, (Matchweek 11)
Paulo Gazzaniga,3.0,0.0,3.0,100.0,1.3, (Matchweek 11)
Julián Speroni,2.0,1.0,1.0,50.0,0.3, (Matchweek 11)
Ederson,3.0,1.0,2.0,66.7,0.9, (Matchweek 11)
Petr Čech,4.0,3.0,2.0,50.0,2.6, (Matchweek 11)
Jordan Pickford,3.0,2.0,1.0,33.3,1.3, (Matchweek 11)
Heurelho Gomes,2.0,0.0,2.0,100.0,0.4, (Matchweek 11)
Orestis Karnezis,2.0,3.0,0.0,0.0,2.2, (Matchweek 11)
Thibaut Courtois,2.0,0.0,2.0,100.0,0.5, (Matchweek 11)
David de Gea,8.0,1.0,7.0,87.5,0.8, (Matchweek 11)
Petr Čech,4.0,0.0,4.0,100.0,1.0, (Matchweek 12)
Hugo Lloris,5.0,2.0,3.0,60.0,2.0, (Matchweek 12)
Ben Foster,7.0,4.0,3.0,42.9,2.2, (Matchweek 12)
Thibaut Courtois,2.0,0.0,2.0,100.0,0.1, (Matchweek 12)
Asmir Begović,3.0,0.0,3.0,100.0,0.7, (Matchweek 12)
Jonas Lössl,5.0,4.0,1.0,20.0,2.9, (Matchweek 12)
Simon Mignolet,0.0,0.0,0.0,0.0,0.0, (Matchweek 12)
Fraser Forster,8.0,3.0,5.0,62.5,1.6, (Matchweek 12)
Nick Pope,1.0,0.0,1.0,100.0,0.1, (Matchweek 12)
Łukasz Fabiański,7.0,2.0,5.0,71.4,2.1, (Matchweek 12)
Julián Speroni,4.0,2.0,3.0,75.0,1.9, (Matchweek 12)
Jordan Pickford,7.0,2.0,5.0,71.4,2.4, (Matchweek 12)
Kasper Schmeichel,4.0,2.0,2.0,50.0,1.9, (Matchweek 12)
Ederson,0.0,0.0,0.0,0.0,0.0, (Matchweek 12)
David de Gea,5.0,1.0,4.0,80.0,1.5, (Matchweek 12)
Rob Elliot,7.0,4.0,3.0,42.9,4.3, (Matchweek 12)
Heurelho Gomes,4.0,0.0,4.0,100.0,1.4, (Matchweek 12)
Joe Hart,5.0,2.0,3.0,60.0,2.2, (Matchweek 12)
Mathew Ryan,6.0,2.0,4.0,66.7,2.1, (Matchweek 12)
Lee Grant,3.0,2.0,1.0,33.3,0.7, (Matchweek 12)
Joe Hart,2.0,1.0,1.0,50.0,0.9, (Matchweek 13)
Kasper Schmeichel,4.0,1.0,3.0,75.0,1.8, (Matchweek 13)
Hugo Lloris,2.0,1.0,1.0,50.0,0.9, (Matchweek 13)
Ben Foster,5.0,1.0,4.0,80.0,1.0, (Matchweek 13)
David de Gea,2.0,0.0,2.0,100.0,0.0, (Matchweek 13)
Mathew Ryan,5.0,1.0,5.0,80.0,1.1, (Matchweek 13)
Łukasz Fabiański,3.0,0.0,3.0,100.0,0.3, (Matchweek 13)
Asmir Begović,1.0,0.0,1.0,100.0,0.1, (Matchweek 13)
Wayne Hennessey,3.0,1.0,2.0,66.7,1.7, (Matchweek 13)
Lee Grant,4.0,2.0,2.0,50.0,2.5, (Matchweek 13)
Rob Elliot,4.0,3.0,2.0,25.0,2.2, (Matchweek 13)
Heurelho Gomes,2.0,0.0,2.0,100.0,0.3, (Matchweek 13)
Simon Mignolet,3.0,1.0,2.0,66.7,0.4, (Matchweek 13)
Thibaut Courtois,3.0,1.0,2.0,66.7,0.7, (Matchweek 13)
Fraser Forster,2.0,1.0,1.0,50.0,0.1, (Matchweek 13)
Jordan Pickford,5.0,4.0,1.0,20.0,1.8, (Matchweek 13)
Nick Pope,1.0,1.0,1.0,100.0,1.0, (Matchweek 13)
Petr Čech,2.0,0.0,2.0,100.0,0.2, (Matchweek 13)
Jonas Lössl,4.0,2.0,3.0,75.0,2.3, (Matchweek 13)
Ederson,0.0,1.0,0.0,0.0,0.0, (Matchweek 13)
Mathew Ryan,4.0,0.0,4.0,100.0,0.5, (Matchweek 14)
Wayne Hennessey,3.0,0.0,3.0,100.0,0.3, (Matchweek 14)
Kasper Schmeichel,6.0,1.0,5.0,83.3,1.6, (Matchweek 14)
Hugo Lloris,3.0,2.0,1.0,33.3,1.0, (Matchweek 14)
Heurelho Gomes,6.0,4.0,2.0,33.3,1.2, (Matchweek 14)
David de Gea,2.0,2.0,1.0,50.0,1.8, (Matchweek 14)
Ben Foster,4.0,2.0,3.0,50.0,0.9, (Matchweek 14)
Karl Darlow,4.0,2.0,2.0,50.0,1.6, (Matchweek 14)
Thibaut Courtois,0.0,0.0,0.0,0.0,0.0, (Matchweek 14)
Łukasz Fabiański,10.0,1.0,9.0,90.0,1.5, (Matchweek 14)
Asmir Begović,4.0,2.0,2.0,50.0,1.7, (Matchweek 14)
Nick Pope,3.0,1.0,2.0,66.7,1.1, (Matchweek 14)
Petr Čech,2.0,0.0,2.0,100.0,0.3, (Matchweek 14)
Jonas Lössl,6.0,5.0,1.0,16.7,2.7, (Matchweek 14)
Lee Grant,7.0,3.0,4.0,57.1,2.3, (Matchweek 14)
Simon Mignolet,1.0,0.0,1.0,100.0,0.1, (Matchweek 14)
Jordan Pickford,2.0,0.0,2.0,100.0,1.7, (Matchweek 14)
Joe Hart,4.0,4.0,0.0,0.0,2.4, (Matchweek 14)
Ederson,2.0,1.0,1.0,50.0,0.9, (Matchweek 14)
Fraser Forster,12.0,2.0,10.0,83.3,2.2, (Matchweek 14)
Thibaut Courtois,2.0,1.0,1.0,50.0,0.3, (Matchweek 15)
Karl Darlow,8.0,3.0,6.0,75.0,3.2, (Matchweek 15)
Heurelho Gomes,2.0,1.0,1.0,50.0,1.0, (Matchweek 15)
Hugo Lloris,2.0,1.0,1.0,50.0,0.8, (Matchweek 15)
Ben Foster,1.0,0.0,1.0,100.0,0.1, (Matchweek 15)
Julián Speroni,4.0,0.0,4.0,100.0,0.3, (Matchweek 15)
Jack Butland,3.0,1.0,2.0,66.7,0.5, (Matchweek 15)
Łukasz Fabiański,3.0,2.0,1.0,33.3,1.3, (Matchweek 15)
Mathew Ryan,6.0,5.0,2.0,16.7,2.3, (Matchweek 15)
Simon Mignolet,1.0,1.0,1.0,100.0,1.5, (Matchweek 15)
Jordan Pickford,3.0,0.0,3.0,100.0,0.5, (Matchweek 15)
Jonas Lössl,4.0,2.0,2.0,50.0,1.9, (Matchweek 15)
Kasper Schmeichel,5.0,0.0,5.0,100.0,0.4, (Matchweek 15)
Nick Pope,3.0,1.0,2.0,66.7,1.1, (Matchweek 15)
Petr Čech,4.0,3.0,0.0,25.0,3.0, (Matchweek 15)
David de Gea,14.0,1.0,12.0,92.9,3.7, (Matchweek 15)
Asmir Begović,3.0,1.0,2.0,66.7,0.3, (Matchweek 15)
Fraser Forster,5.0,1.0,4.0,80.0,2.1, (Matchweek 15)
Ederson,4.0,1.0,3.0,75.0,0.6, (Matchweek 15)
Adrián,8.0,2.0,6.0,75.0,3.3, (Matchweek 15)
Adrián,2.0,0.0,2.0,100.0,0.4, (Matchweek 16)
Thibaut Courtois,2.0,1.0,1.0,50.0,0.8, (Matchweek 16)
Jonas Lössl,2.0,0.0,2.0,100.0,0.0, (Matchweek 16)
Mathew Ryan,6.0,2.0,4.0,66.7,1.9, (Matchweek 16)
Julián Speroni,5.0,2.0,3.0,60.0,1.1, (Matchweek 16)
Asmir Begović,6.0,2.0,5.0,83.3,3.7, (Matchweek 16)
Hugo Lloris,4.0,1.0,3.0,75.0,1.1, (Matchweek 16)
Jack Butland,11.0,5.0,7.0,54.5,4.1, (Matchweek 16)
Nick Pope,2.0,0.0,2.0,100.0,0.1, (Matchweek 16)
Heurelho Gomes,5.0,1.0,4.0,80.0,1.2, (Matchweek 16)
Łukasz Fabiański,1.0,0.0,1.0,100.0,0.0, (Matchweek 16)
Ben Foster,3.0,1.0,2.0,66.7,1.0, (Matchweek 16)
Karl Darlow,5.0,3.0,3.0,40.0,0.7, (Matchweek 16)
Kasper Schmeichel,4.0,2.0,2.0,50.0,1.2, (Matchweek 16)
Fraser Forster,6.0,1.0,5.0,83.3,2.6, (Matchweek 16)
Petr Čech,3.0,1.0,2.0,66.7,1.3, (Matchweek 16)
Simon Mignolet,1.0,1.0,1.0,100.0,1.0, (Matchweek 16)
Jordan Pickford,3.0,1.0,2.0,66.7,1.4, (Matchweek 16)
David de Gea,7.0,2.0,5.0,71.4,2.3, (Matchweek 16)
Ederson,5.0,1.0,4.0,80.0,1.4, (Matchweek 16)
Nick Pope,7.0,0.0,7.0,100.0,1.0, (Matchweek 17)
Jack Butland,2.0,1.0,1.0,50.0,0.2, (Matchweek 17)
Julián Speroni,2.0,1.0,1.0,50.0,0.5, (Matchweek 17)
Heurelho Gomes,4.0,2.0,2.0,50.0,1.5, (Matchweek 17)
Jonas Lössl,5.0,3.0,2.0,40.0,2.5, (Matchweek 17)
Thibaut Courtois,2.0,1.0,1.0,50.0,1.2, (Matchweek 17)
Karl Darlow,4.0,1.0,3.0,75.0,1.4, (Matchweek 17)
Jordan Pickford,4.0,0.0,4.0,100.0,0.9, (Matchweek 17)
Fraser Forster,9.0,4.0,5.0,55.6,3.2, (Matchweek 17)
Kasper Schmeichel,4.0,1.0,3.0,75.0,1.7, (Matchweek 17)
Łukasz Fabiański,10.0,4.0,6.0,60.0,2.9, (Matchweek 17)
Ederson,2.0,0.0,2.0,100.0,0.2, (Matchweek 17)
Loris Karius,1.0,0.0,1.0,100.0,0.1, (Matchweek 17)
Ben Foster,3.0,0.0,3.0,100.0,0.1, (Matchweek 17)
Adrián,3.0,0.0,3.0,100.0,0.2, (Matchweek 17)
Petr Čech,0.0,0.0,0.0,0.0,0.0, (Matchweek 17)
Hugo Lloris,4.0,0.0,4.0,100.0,0.6, (Matchweek 17)
Mathew Ryan,7.0,2.0,4.0,71.4,2.5, (Matchweek 17)
David de Gea,7.0,0.0,7.0,100.0,0.3, (Matchweek 17)
Asmir Begović,2.0,1.0,1.0,50.0,1.1, (Matchweek 17)
Kasper Schmeichel,6.0,3.0,3.0,50.0,2.2, (Matchweek 18)
Julián Speroni,2.0,0.0,2.0,100.0,0.5, (Matchweek 18)
Heurelho Gomes,6.0,4.0,3.0,50.0,2.8, (Matchweek 18)
Jonas Lössl,3.0,1.0,2.0,66.7,1.1, (Matchweek 18)
Petr Čech,2.0,0.0,2.0,100.0,0.1, (Matchweek 18)
Rob Elliot,6.0,1.0,5.0,83.3,1.5, (Matchweek 18)
Mathew Ryan,6.0,0.0,6.0,100.0,1.9, (Matchweek 18)
Nick Pope,2.0,0.0,2.0,100.0,0.2, (Matchweek 18)
Thibaut Courtois,2.0,0.0,2.0,100.0,0.2, (Matchweek 18)
Fraser Forster,9.0,1.0,8.0,88.9,0.7, (Matchweek 18)
Jack Butland,6.0,3.0,4.0,66.7,2.2, (Matchweek 18)
Adrián,0.0,0.0,0.0,0.0,0.0, (Matchweek 18)
Ederson,2.0,1.0,1.0,50.0,0.9, (Matchweek 18)
Hugo Lloris,11.0,4.0,7.0,63.6,3.6, (Matchweek 18)
Ben Foster,3.0,2.0,1.0,33.3,1.2, (Matchweek 18)
David de Gea,5.0,1.0,4.0,80.0,1.0, (Matchweek 18)
Asmir Begović,7.0,4.0,3.0,42.9,2.4, (Matchweek 18)
Simon Mignolet,2.0,0.0,2.0,100.0,0.4, (Matchweek 18)
Jordan Pickford,3.0,1.0,2.0,66.7,1.5, (Matchweek 18)
Łukasz Fabiański,5.0,3.0,3.0,60.0,1.6, (Matchweek 18)
Petr Čech,9.0,3.0,6.0,66.7,2.8, (Matchweek 19)
Simon Mignolet,4.0,3.0,1.0,25.0,1.2, (Matchweek 19)
Jordan Pickford,5.0,0.0,5.0,100.0,1.2, (Matchweek 19)
Thibaut Courtois,0.0,0.0,0.0,0.0,0.0, (Matchweek 19)
Jack Butland,7.0,1.0,6.0,85.7,2.0, (Matchweek 19)
Ben Foster,5.0,3.0,2.0,40.0,1.4, (Matchweek 19)
Mathew Ryan,1.0,0.0,1.0,100.0,0.0, (Matchweek 19)
Heurelho Gomes,3.0,1.0,2.0,66.7,0.4, (Matchweek 19)
Łukasz Fabiański,4.0,1.0,4.0,100.0,1.1, (Matchweek 19)
Julián Speroni,2.0,1.0,1.0,50.0,0.8, (Matchweek 19)
Fraser Forster,2.0,1.0,1.0,50.0,0.8, (Matchweek 19)
Jonas Lössl,6.0,1.0,5.0,83.3,1.2, (Matchweek 19)
Ederson,1.0,0.0,1.0,100.0,0.4, (Matchweek 19)
Asmir Begović,5.0,4.0,1.0,20.0,2.3, (Matchweek 19)
