player,shots_on_target_against,goals_against_gk,saves,save_pct,psxg_gk,matchweek
Jordan Pickford,8.0,6.0,2.0,25.0,3.5, (Matchweek 18)
Hugo Lloris,3.0,2.0,1.0,33.3,1.4, (Matchweek 18)
Sergio Rico,4.0,1.0,3.0,75.0,1.0, (Matchweek 19)
Rui Patrício,4.0,1.0,3.0,75.0,0.8, (Matchweek 19)
Joe Hart,5.0,5.0,1.0,20.0,3.3, (Matchweek 19)
Jordan Pickford,3.0,1.0,2.0,66.7,1.1, (Matchweek 19)
David de Gea,2.0,1.0,1.0,50.0,1.0, (Matchweek 19)
Jonas Lössl,10.0,3.0,7.0,70.0,2.1, (Matchweek 19)
Alisson,2.0,0.0,2.0,100.0,0.2, (Matchweek 19)
Martin Dúbravka,7.0,4.0,4.0,57.1,4.4, (Matchweek 19)
Kasper Schmeichel,4.0,1.0,3.0,75.0,1.0, (Matchweek 19)
Ederson,5.0,2.0,3.0,60.0,2.1, (Matchweek 19)
Hugo Lloris,4.0,0.0,4.0,100.0,0.8, (Matchweek 19)
Asmir Begović,7.0,5.0,2.0,28.6,2.9, (Matchweek 19)
Vicente Guaita,4.0,0.0,4.0,100.0,0.8, (Matchweek 19)
Neil Etheridge,5.0,0.0,5.0,100.0,0.8, (Matchweek 19)
Mathew Ryan,4.0,1.0,3.0,75.0,1.5, (Matchweek 19)
Bernd Leno,3.0,1.0,2.0,66.7,1.4, (Matchweek 19)
Ben Foster,2.0,2.0,1.0,50.0,1.3, (Matchweek 19)
Kepa Arrizabalaga,2.0,1.0,1.0,50.0,0.9, (Matchweek 19)
Alex McCarthy,5.0,2.0,3.0,60.0,1.2, (Matchweek 19)
Łukasz Fabiański,5.0,1.0,4.0,80.0,1.2, (Matchweek 19)
Ben Foster,2.0,1.0,1.0,50.0,0.9, (Matchweek 20)
Martin Dúbravka,5.0,1.0,4.0,80.0,1.1, (Matchweek 20)
Sergio Rico,5.0,0.0,5.0,100.0,0.2, (Matchweek 20)
Jonas Lössl,4.0,1.0,3.0,75.0,0.6, (Matchweek 20)
David Button,4.0,0.0,3.0,100.0,0.4, (Matchweek 20)
Jordan Pickford,3.0,1.0,2.0,66.7,1.6, (Matchweek 20)
Kasper Schmeichel,3.0,1.0,2.0,66.7,1.0, (Matchweek 20)
Neil Etheridge,6.0,0.0,6.0,100.0,1.4, (Matchweek 20)
Hugo Lloris,4.0,3.0,1.0,25.0,2.4, (Matchweek 20)
Rui Patrício,3.0,1.0,2.0,66.7,0.5, (Matchweek 20)
Alisson,3.0,1.0,2.0,66.7,1.4, (Matchweek 20)
Bernd Leno,8.0,5.0,5.0,62.5,4.8, (Matchweek 20)
Vicente Guaita,5.0,1.0,3.0,80.0,0.9, (Matchweek 20)
Kepa Arrizabalaga,0.0,0.0,0.0,0.0,0.0, (Matchweek 20)
Alex McCarthy,6.0,3.0,4.0,50.0,2.1, (Matchweek 20)
Ederson,4.0,1.0,3.0,75.0,1.3, (Matchweek 20)
Tom Heaton,4.0,0.0,3.0,100.0,1.0, (Matchweek 20)
Łukasz Fabiański,5.0,2.0,3.0,60.0,1.4, (Matchweek 20)
David de Gea,3.0,1.0,2.0,66.7,0.5, (Matchweek 20)
Asmir Begović,7.0,4.0,2.0,42.9,3.5, (Matchweek 20)
Jordan Pickford,4.0,1.0,3.0,75.0,0.9, (Matchweek 21)
Kasper Schmeichel,2.0,0.0,2.0,100.0,0.4, (Matchweek 21)
Bernd Leno,4.0,1.0,3.0,75.0,1.3, (Matchweek 21)
Sergio Rico,8.0,4.0,4.0,50.0,3.6, (Matchweek 21)
Neil Etheridge,4.0,3.0,1.0,25.0,2.4, (Matchweek 21)
Hugo Lloris,3.0,0.0,3.0,100.0,0.9, (Matchweek 21)
Rui Patrício,3.0,2.0,2.0,66.7,1.9, (Matchweek 21)
Vicente Guaita,1.0,0.0,1.0,100.0,0.3, (Matchweek 21)
Łukasz Fabiański,5.0,2.0,3.0,60.0,1.0, (Matchweek 21)
David Button,6.0,2.0,4.0,66.7,1.6, (Matchweek 21)
Asmir Begović,4.0,3.0,1.0,25.0,1.5, (Matchweek 21)
Ben Foster,11.0,3.0,8.0,72.7,2.9, (Matchweek 21)
Kepa Arrizabalaga,2.0,0.0,2.0,100.0,0.3, (Matchweek 21)
Angus Gunn,6.0,0.0,6.0,100.0,0.7, (Matchweek 21)
Jonas Lössl,8.0,2.0,6.0,75.0,2.1, (Matchweek 21)
Tom Heaton,2.0,1.0,1.0,50.0,0.7, (Matchweek 21)
Martin Dúbravka,7.0,2.0,5.0,71.4,1.2, (Matchweek 21)
David de Gea,3.0,0.0,3.0,100.0,0.1, (Matchweek 21)
Ederson,4.0,1.0,3.0,75.0,1.4, (Matchweek 21)
Alisson,5.0,2.0,3.0,60.0,1.9, (Matchweek 21)
Łukasz Fabiański,2.0,0.0,2.0,100.0,0.5, (Matchweek 22)
Bernd Leno,3.0,1.0,2.0,66.7,0.9, (Matchweek 22)
Tom Heaton,3.0,1.0,2.0,66.7,0.2, (Matchweek 22)
Sergio Rico,1.0,2.0,0.0,-100.0,0.2, (Matchweek 22)
David Button,2.0,1.0,2.0,100.0,0.9, (Matchweek 22)
Alisson,0.0,0.0,0.0,0.0,0.0, (Matchweek 22)
Vicente Guaita,0.0,0.0,0.0,0.0,0.0, (Matchweek 22)
Wayne Hennessey,2.0,2.0,0.0,0.0,1.3, (Matchweek 22)
Ben Foster,6.0,1.0,6.0,83.3,1.2, (Matchweek 22)
Neil Etheridge,2.0,0.0,2.0,100.0,0.2, (Matchweek 22)
Jonas Lössl,0.0,0.0,0.0,0.0,0.0, (Matchweek 22)
Kasper Schmeichel,2.0,2.0,1.0,50.0,0.8, (Matchweek 22)
Alex McCarthy,5.0,1.0,4.0,80.0,0.7, (Matchweek 22)
Kepa Arrizabalaga,2.0,1.0,1.0,50.0,0.4, (Matchweek 22)
Martin Dúbravka,6.0,2.0,4.0,66.7,1.7, (Matchweek 22)
Jordan Pickford,7.0,0.0,7.0,100.0,2.4, (Matchweek 22)
Asmir Begović,2.0,2.0,0.0,0.0,0.9, (Matchweek 22)
Hugo Lloris,8.0,1.0,7.0,87.5,1.9, (Matchweek 22)
David de Gea,11.0,0.0,11.0,100.0,1.8, (Matchweek 22)
Ederson,0.0,0.0,0.0,0.0,0.0, (Matchweek 22)
Rui Patrício,8.0,3.0,7.0,75.0,3.3, (Matchweek 22)
Rui Patrício,6.0,3.0,4.0,50.0,2.0, (Matchweek 23)
Kasper Schmeichel,7.0,4.0,3.0,42.9,2.8, (Matchweek 23)
Artur Boruc,1.0,0.0,1.0,100.0,0.0, (Matchweek 23)
Łukasz Fabiański,4.0,2.0,1.0,50.0,2.3, (Matchweek 23)
Martin Dúbravka,1.0,0.0,1.0,100.0,0.0, (Matchweek 23)
Neil Etheridge,6.0,3.0,3.0,50.0,3.5, (Matchweek 23)
David de Gea,4.0,1.0,3.0,75.0,1.1, (Matchweek 23)
David Button,4.0,2.0,3.0,75.0,2.6, (Matchweek 23)
Alex McCarthy,2.0,1.0,1.0,50.0,1.6, (Matchweek 23)
Jordan Pickford,4.0,2.0,3.0,50.0,1.7, (Matchweek 23)
Alisson,3.0,3.0,0.0,0.0,1.5, (Matchweek 23)
Julián Speroni,10.0,4.0,6.0,60.0,4.7, (Matchweek 23)
Ben Foster,3.0,0.0,3.0,100.0,0.4, (Matchweek 23)
Tom Heaton,3.0,0.0,3.0,100.0,0.5, (Matchweek 23)
Bernd Leno,1.0,0.0,1.0,100.0,0.0, (Matchweek 23)
Kepa Arrizabalaga,5.0,2.0,3.0,60.0,1.6, (Matchweek 23)
Jonas Lössl,4.0,3.0,1.0,25.0,1.8, (Matchweek 23)
Ederson,2.0,0.0,2.0,100.0,0.5, (Matchweek 23)
Sergio Rico,5.0,2.0,3.0,60.0,2.1, (Matchweek 23)
Hugo Lloris,4.0,1.0,4.0,75.0,0.4, (Matchweek 23)
Sergio Rico,6.0,2.0,4.0,66.7,1.9, (Matchweek 24)
Mathew Ryan,7.0,4.0,3.0,42.9,2.2, (Matchweek 24)
Jonas Lössl,5.0,1.0,4.0,80.0,1.0, (Matchweek 24)
Jordan Pickford,2.0,0.0,2.0,100.0,1.3, (Matchweek 24)
Rui Patrício,0.0,0.0,0.0,0.0,0.0, (Matchweek 24)
Łukasz Fabiański,9.0,3.0,6.0,66.7,2.5, (Matchweek 24)
Bernd Leno,3.0,1.0,2.0,66.7,1.2, (Matchweek 24)
Neil Etheridge,3.0,2.0,2.0,66.7,1.2, (Matchweek 24)
Martin Dúbravka,3.0,1.0,2.0,66.7,0.7, (Matchweek 24)
Ederson,1.0,2.0,0.0,0.0,1.0, (Matchweek 24)
David de Gea,4.0,2.0,2.0,50.0,1.5, (Matchweek 24)
Tom Heaton,8.0,2.0,7.0,87.5,3.1, (Matchweek 24)
Artur Boruc,7.0,0.0,6.0,100.0,0.9, (Matchweek 24)
Kepa Arrizabalaga,7.0,4.0,3.0,42.9,3.4, (Matchweek 24)
Alex McCarthy,2.0,1.0,1.0,50.0,0.5, (Matchweek 24)
Vicente Guaita,4.0,1.0,3.0,75.0,1.3, (Matchweek 24)
Hugo Lloris,1.0,1.0,0.0,0.0,0.4, (Matchweek 24)
Ben Foster,4.0,2.0,2.0,50.0,1.3, (Matchweek 24)
Alisson,2.0,1.0,1.0,50.0,0.8, (Matchweek 24)
Kasper Schmeichel,3.0,1.0,2.0,66.7,1.2, (Matchweek 24)
Hugo Lloris,2.0,0.0,2.0,100.0,0.3, (Matchweek 25)
Martin Dúbravka,2.0,1.0,1.0,50.0,0.5, (Matchweek 25)
Mathew Ryan,1.0,0.0,1.0,100.0,0.3, (Matchweek 25)
Ben Foster,4.0,0.0,4.0,100.0,0.9, (Matchweek 25)
Kepa Arrizabalaga,2.0,0.0,2.0,100.0,0.3, (Matchweek 25)
Jonas Lössl,6.0,5.0,2.0,33.3,2.2, (Matchweek 25)
Jordan Pickford,3.0,3.0,1.0,33.3,2.6, (Matchweek 25)
Rui Patrício,4.0,1.0,3.0,75.0,0.5, (Matchweek 25)
Tom Heaton,4.0,1.0,3.0,75.0,1.0, (Matchweek 25)
Alex McCarthy,5.0,1.0,5.0,100.0,1.9, (Matchweek 25)
Vicente Guaita,0.0,0.0,0.0,0.0,0.0, (Matchweek 25)
Sergio Rico,6.0,2.0,5.0,83.3,2.2, (Matchweek 25)
Neil Etheridge,2.0,0.0,2.0,100.0,0.6, (Matchweek 25)
Artur Boruc,4.0,2.0,3.0,75.0,2.3, (Matchweek 25)
Kasper Schmeichel,5.0,1.0,4.0,80.0,0.7, (Matchweek 25)
David de Gea,6.0,0.0,6.0,100.0,0.9, (Matchweek 25)
Ederson,2.0,1.0,1.0,50.0,1.2, (Matchweek 25)
Bernd Leno,12.0,3.0,9.0,75.0,4.5, (Matchweek 25)
Łukasz Fabiański,7.0,1.0,6.0,85.7,2.9, (Matchweek 25)
Alisson,2.0,1.0,1.0,50.0,0.7, (Matchweek 25)
Jordan Pickford,4.0,2.0,2.0,50.0,2.3, (Matchweek 27)
Ederson,1.0,0.0,1.0,100.0,0.1, (Matchweek 27)
Sergio Rico,6.0,3.0,4.0,66.7,2.3, (Matchweek 26)
David de Gea,3.0,0.0,3.0,100.0,0.8, (Matchweek 26)
Vicente Guaita,3.0,1.0,3.0,100.0,1.4, (Matchweek 26)
Łukasz Fabiański,5.0,1.0,4.0,80.0,1.0, (Matchweek 26)
Alisson,2.0,0.0,2.0,100.0,0.4, (Matchweek 26)
Artur Boruc,9.0,3.0,6.0,66.7,3.3, (Matchweek 26)
Alex McCarthy,3.0,2.0,1.0,33.3,1.4, (Matchweek 26)
Neil Etheridge,6.0,1.0,5.0,83.3,2.0, (Matchweek 26)
Ben Foster,4.0,0.0,4.0,100.0,0.6, (Matchweek 26)
Jordan Pickford,3.0,1.0,2.0,66.7,1.9, (Matchweek 26)
Ben Hamer,4.0,2.0,2.0,50.0,1.6, (Matchweek 26)
Bernd Leno,5.0,1.0,5.0,80.0,0.7, (Matchweek 26)
Mathew Ryan,4.0,3.0,2.0,50.0,2.3, (Matchweek 26)
Tom Heaton,5.0,1.0,4.0,80.0,1.9, (Matchweek 26)
Hugo Lloris,7.0,1.0,6.0,85.7,2.7, (Matchweek 26)
Kasper Schmeichel,5.0,3.0,2.0,40.0,1.4, (Matchweek 26)
Ederson,5.0,0.0,5.0,100.0,1.0, (Matchweek 26)
Kepa Arrizabalaga,8.0,6.0,3.0,37.5,4.2, (Matchweek 26)
Rui Patrício,3.0,1.0,2.0,66.7,0.2, (Matchweek 26)
Martin Dúbravka,5.0,1.0,4.0,80.0,1.3, (Matchweek 26)
Łukasz Fabiański,4.0,1.0,3.0,75.0,1.9, (Matchweek 27)
Sergio Rico,7.0,3.0,4.0,57.1,2.3, (Matchweek 27)
Neil Etheridge,7.0,5.0,2.0,28.6,3.0, (Matchweek 27)
Ben Foster,5.0,1.0,4.0,80.0,1.0, (Matchweek 27)
Tom Heaton,6.0,1.0,5.0,83.3,1.1, (Matchweek 27)
Hugo Lloris,4.0,2.0,2.0,50.0,1.8, (Matchweek 27)
Artur Boruc,1.0,1.0,1.0,100.0,0.9, (Matchweek 27)
Rui Patrício,2.0,1.0,2.0,100.0,1.4, (Matchweek 27)
Martin Dúbravka,0.0,0.0,0.0,0.0,0.0, (Matchweek 27)
Jonas Lössl,11.0,2.0,9.0,81.8,3.3, (Matchweek 27)
Kasper Schmeichel,4.0,4.0,1.0,25.0,2.0, (Matchweek 27)
Vicente Guaita,5.0,1.0,4.0,80.0,1.1, (Matchweek 27)
Bernd Leno,4.0,0.0,4.0,100.0,0.5, (Matchweek 27)
Angus Gunn,4.0,2.0,2.0,50.0,1.8, (Matchweek 27)
David de Gea,1.0,0.0,1.0,100.0,0.0, (Matchweek 27)
Alisson,2.0,0.0,2.0,100.0,1.0, (Matchweek 27)
Neil Etheridge,3.0,3.0,0.0,0.0,1.1, (Matchweek 28)
Jordan Pickford,0.0,0.0,0.0,0.0,0.0, (Matchweek 28)
Jonas Lössl,0.0,0.0,0.0,0.0,0.0, (Matchweek 28)
Rui Patrício,3.0,1.0,2.0,66.7,1.1, (Matchweek 28)
Kasper Schmeichel,3.0,1.0,2.0,66.7,1.4, (Matchweek 28)
Mathew Ryan,3.0,2.0,1.0,33.3,1.2, (Matchweek 28)
Martin Dúbravka,2.0,0.0,2.0,100.0,1.3, (Matchweek 28)
Tom Heaton,3.0,2.0,1.0,33.3,0.7, (Matchweek 28)
Bernd Leno,5.0,1.0,4.0,80.0,1.3, (Matchweek 28)
Artur Boruc,6.0,5.0,1.0,16.7,2.7, (Matchweek 28)
Angus Gunn,3.0,0.0,3.0,100.0,0.4, (Matchweek 28)
Sergio Rico,3.0,2.0,1.0,33.3,1.3, (Matchweek 28)
Vicente Guaita,4.0,3.0,1.0,25.0,1.8, (Matchweek 28)
David de Gea,3.0,1.0,2.0,66.7,0.9, (Matchweek 28)
Willy Caballero,0.0,0.0,0.0,0.0,0.0, (Matchweek 28)
Hugo Lloris,1.0,2.0,0.0,-100.0,0.2, (Matchweek 28)
Alisson,3.0,0.0,3.0,100.0,0.9, (Matchweek 28)
Ben Foster,10.0,5.0,4.0,50.0,3.0, (Matchweek 28)
Ederson,1.0,0.0,1.0,100.0,0.9, (Matchweek 28)
Łukasz Fabiański,5.0,1.0,5.0,100.0,2.1, (Matchweek 28)
Hugo Lloris,2.0,1.0,1.0,50.0,1.9, (Matchweek 29)
Bernd Leno,2.0,1.0,2.0,100.0,1.7, (Matchweek 29)
David de Gea,3.0,2.0,1.0,33.3,0.7, (Matchweek 29)
Angus Gunn,5.0,3.0,2.0,40.0,2.4, (Matchweek 29)
John Ruddy,3.0,0.0,3.0,100.0,0.9, (Matchweek 29)
Neil Etheridge,6.0,2.0,4.0,66.7,2.8, (Matchweek 29)
Artur Boruc,7.0,1.0,5.0,85.7,1.3, (Matchweek 29)
Ederson,0.0,0.0,0.0,0.0,0.0, (Matchweek 29)
Mathew Ryan,4.0,0.0,4.0,100.0,0.4, (Matchweek 29)
Jonas Lössl,3.0,1.0,2.0,66.7,0.8, (Matchweek 29)
Tom Heaton,4.0,3.0,2.0,25.0,1.4, (Matchweek 29)
Wayne Hennessey,4.0,1.0,3.0,75.0,1.0, (Matchweek 29)
Łukasz Fabiański,2.0,0.0,1.0,100.0,0.2, (Matchweek 29)
Martin Dúbravka,3.0,2.0,2.0,66.7,2.3, (Matchweek 29)
Ben Foster,2.0,1.0,1.0,50.0,0.1, (Matchweek 29)
Kasper Schmeichel,5.0,2.0,3.0,60.0,1.8, (Matchweek 29)
Sergio Rico,7.0,2.0,5.0,71.4,1.7, (Matchweek 29)
Kepa Arrizabalaga,5.0,1.0,4.0,80.0,1.6, (Matchweek 29)
Jordan Pickford,3.0,0.0,3.0,100.0,0.8, (Matchweek 29)
Alisson,2.0,0.0,2.0,100.0,0.3, (Matchweek 29)
Vicente Guaita,3.0,2.0,1.0,33.3,0.7, (Matchweek 30)
Mathew Ryan,2.0,1.0,2.0,100.0,1.5, (Matchweek 30)
Martin Dúbravka,3.0,2.0,1.0,33.3,1.7, (Matchweek 30)
Jordan Pickford,6.0,3.0,3.0,50.0,3.2, (Matchweek 30)
Neil Etheridge,3.0,0.0,3.0,100.0,0.6, (Matchweek 30)
Łukasz Fabiański,6.0,2.0,4.0,66.7,2.9, (Matchweek 30)
Jonas Lössl,5.0,2.0,3.0,60.0,2.9, (Matchweek 30)
Artur Boruc,2.0,0.0,2.0,100.0,0.1, (Matchweek 30)
Kasper Schmeichel,3.0,1.0,2.0,66.7,1.0, (Matchweek 30)
Sergio Rico,8.0,3.0,5.0,62.5,2.8, (Matchweek 30)
Angus Gunn,5.0,1.0,4.0,80.0,0.6, (Matchweek 30)
Hugo Lloris,4.0,2.0,2.0,50.0,1.5, (Matchweek 30)
Ederson,1.0,1.0,0.0,0.0,0.3, (Matchweek 30)
Ben Foster,8.0,3.0,5.0,62.5,2.9, (Matchweek 30)
Alisson,2.0,2.0,0.0,0.0,0.2, (Matchweek 30)
Tom Heaton,5.0,4.0,1.0,20.0,3.8, (Matchweek 30)
Kepa Arrizabalaga,1.0,1.0,0.0,0.0,0.7, (Matchweek 30)
Rui Patrício,5.0,1.0,4.0,80.0,0.8, (Matchweek 30)
Bernd Leno,4.0,0.0,4.0,100.0,1.0, (Matchweek 30)
David de Gea,1.0,2.0,0.0,0.0,0.7, (Matchweek 30)
Łukasz Fabiański,5.0,3.0,2.0,40.0,2.6, (Matchweek 31)
Jonas Lössl,4.0,4.0,1.0,25.0,3.2, (Matchweek 31)
Tom Heaton,4.0,2.0,2.0,50.0,1.0, (Matchweek 31)
Kasper Schmeichel,4.0,1.0,3.0,75.0,1.2, (Matchweek 31)
Artur Boruc,4.0,2.0,2.0,50.0,0.4, (Matchweek 31)
Martin Dúbravka,1.0,2.0,0.0,0.0,1.0, (Matchweek 31)
Sergio Rico,5.0,2.0,4.0,80.0,2.2, (Matchweek 31)
Alisson,2.0,1.0,1.0,50.0,0.9, (Matchweek 31)
Jordan Pickford,5.0,0.0,5.0,100.0,0.6, (Matchweek 31)
Kepa Arrizabalaga,6.0,2.0,4.0,66.7,2.9, (Matchweek 31)
Sergio Rico,7.0,2.0,5.0,71.4,2.2, (Matchweek 32)
Ederson,0.0,0.0,0.0,0.0,0.0, (Matchweek 32)
Tom Heaton,1.0,0.0,1.0,100.0,0.1, (Matchweek 32)
Rui Patrício,1.0,2.0,0.0,-100.0,0.1, (Matchweek 32)
Vicente Guaita,5.0,0.0,5.0,100.0,0.4, (Matchweek 32)
Ben Hamer,3.0,2.0,2.0,66.7,1.4, (Matchweek 32)
Kasper Schmeichel,2.0,0.0,2.0,100.0,0.9, (Matchweek 32)
Asmir Begović,4.0,2.0,2.0,50.0,1.5, (Matchweek 32)
Mathew Ryan,2.0,1.0,1.0,50.0,0.4, (Matchweek 32)
Angus Gunn,1.0,0.0,1.0,100.0,0.0, (Matchweek 32)
David de Gea,8.0,1.0,7.0,87.5,1.3, (Matchweek 32)
Ben Foster,5.0,2.0,3.0,60.0,1.8, (Matchweek 32)
Łukasz Fabiański,8.0,2.0,6.0,75.0,2.7, (Matchweek 32)
Jordan Pickford,0.0,0.0,0.0,0.0,0.0, (Matchweek 32)
Neil Etheridge,3.0,2.0,1.0,33.3,1.4, (Matchweek 32)
Kepa Arrizabalaga,3.0,1.0,2.0,66.7,1.1, (Matchweek 32)
Alisson,2.0,1.0,1.0,50.0,0.8, (Matchweek 32)
Hugo Lloris,3.0,2.0,2.0,33.3,1.0, (Matchweek 32)
Bernd Leno,1.0,0.0,1.0,100.0,0.0, (Matchweek 32)
Martin Dúbravka,3.0,2.0,1.0,33.3,1.6, (Matchweek 32)
Rui Patrício,4.0,1.0,3.0,75.0,1.5, (Matchweek 33)
David de Gea,2.0,2.0,1.0,0.0,0.9, (Matchweek 33)
Ben Foster,4.0,1.0,3.0,75.0,1.8, (Matchweek 33)
Sergio Rico,7.0,4.0,3.0,42.9,2.7, (Matchweek 33)
Kepa Arrizabalaga,1.0,0.0,1.0,100.0,0.1, (Matchweek 27)
Mathew Ryan,4.0,3.0,1.0,25.0,2.5, (Matchweek 27)
Hugo Lloris,1.0,0.0,1.0,100.0,0.1, (Matchweek 31)
Vicente Guaita,10.0,2.0,8.0,80.0,2.6, (Matchweek 31)
Ederson,1.0,0.0,1.0,100.0,0.1, (Matchweek 33)
Neil Etheridge,11.0,2.0,9.0,81.8,2.6, (Matchweek 33)
Angus Gunn,5.0,3.0,2.0,40.0,2.4, (Matchweek 33)
Alisson,1.0,1.0,0.0,0.0,0.8, (Matchweek 33)
Ben Hamer,8.0,4.0,5.0,62.5,3.9, (Matchweek 33)
Kasper Schmeichel,3.0,1.0,3.0,100.0,1.7, (Matchweek 33)
Asmir Begović,3.0,3.0,0.0,0.0,2.6, (Matchweek 33)
Tom Heaton,2.0,1.0,2.0,50.0,0.4, (Matchweek 33)
Martin Dúbravka,0.0,1.0,0.0,0.0,0.8, (Matchweek 33)
Vicente Guaita,5.0,0.0,5.0,100.0,1.0, (Matchweek 33)
Jordan Pickford,1.0,0.0,1.0,100.0,0.1, (Matchweek 33)
Bernd Leno,6.0,1.0,5.0,83.3,1.6, (Matchweek 33)
Kepa Arrizabalaga,2.0,0.0,2.0,100.0,0.5, (Matchweek 33)
Łukasz Fabiański,7.0,2.0,4.0,71.4,1.9, (Matchweek 33)
Kasper Schmeichel,5.0,1.0,4.0,80.0,1.1, (Matchweek 34)
Martin Dúbravka,4.0,0.0,4.0,100.0,0.4, (Matchweek 34)
Hugo Lloris,1.0,0.0,0.0,100.0,0.2, (Matchweek 34)
Ben Hamer,5.0,4.0,1.0,20.0,2.1, (Matchweek 34)
Tom Heaton,2.0,0.0,2.0,100.0,0.1, (Matchweek 34)
Neil Etheridge,7.0,2.0,5.0,71.4,3.1, (Matchweek 34)
Sergio Rico,1.0,0.0,1.0,100.0,0.1, (Matchweek 34)
Jordan Pickford,5.0,2.0,3.0,60.0,1.6, (Matchweek 34)
Angus Gunn,2.0,1.0,1.0,50.0,0.6, (Matchweek 34)
Rui Patrício,6.0,3.0,3.0,50.0,3.1, (Matchweek 34)
Mathew Ryan,7.0,5.0,2.0,28.6,3.2, (Matchweek 34)
Artur Boruc,1.0,0.0,1.0,100.0,0.0, (Matchweek 34)
David de Gea,4.0,1.0,3.0,75.0,1.2, (Matchweek 34)
Łukasz Fabiański,2.0,2.0,2.0,100.0,1.8, (Matchweek 34)
Vicente Guaita,6.0,3.0,3.0,50.0,1.9, (Matchweek 34)
Ederson,3.0,1.0,2.0,66.7,0.8, (Matchweek 34)
Alisson,3.0,0.0,3.0,100.0,0.4, (Matchweek 34)
Kepa Arrizabalaga,7.0,2.0,5.0,71.4,1.7, (Matchweek 34)
Ben Foster,5.0,1.0,4.0,80.0,2.2, (Matchweek 34)
Bernd Leno,2.0,0.0,1.0,100.0,0.6, (Matchweek 34)
Mathew Ryan,2.0,2.0,0.0,0.0,0.8, (Matchweek 31)
Neil Etheridge,2.0,0.0,2.0,100.0,0.1, (Matchweek 31)
Ederson,4.0,0.0,4.0,100.0,1.1, (Matchweek 35)
Paulo Gazzaniga,4.0,1.0,3.0,75.0,1.9, (Matchweek 35)
Łukasz Fabiański,5.0,2.0,3.0,60.0,1.3, (Matchweek 35)
Kasper Schmeichel,3.0,2.0,1.0,33.3,2.1, (Matchweek 35)
Artur Boruc,4.0,1.0,4.0,100.0,1.8, (Matchweek 35)
Sergio Rico,5.0,0.0,5.0,100.0,1.3, (Matchweek 35)
Jonas Lössl,6.0,2.0,4.0,66.7,2.1, (Matchweek 35)
Ben Foster,3.0,1.0,2.0,66.7,0.6, (Matchweek 35)
Rui Patrício,1.0,0.0,1.0,100.0,0.1, (Matchweek 35)
Mathew Ryan,3.0,0.0,3.0,100.0,0.8, (Matchweek 35)
Martin Dúbravka,3.0,1.0,2.0,66.7,1.4, (Matchweek 35)
Angus Gunn,5.0,3.0,2.0,40.0,1.9, (Matchweek 35)
Jordan Pickford,1.0,0.0,1.0,100.0,0.1, (Matchweek 35)
David de Gea,8.0,4.0,4.0,50.0,2.0, (Matchweek 35)
Bernd Leno,7.0,3.0,4.0,57.1,1.7, (Matchweek 35)
Vicente Guaita,5.0,2.0,3.0,60.0,1.3, (Matchweek 35)
Neil Etheridge,5.0,2.0,4.0,80.0,2.3, (Matchweek 35)
Alisson,2.0,0.0,2.0,100.0,1.0, (Matchweek 35)
Kepa Arrizabalaga,2.0,2.0,0.0,0.0,1.4, (Matchweek 35)
Tom Heaton,7.0,2.0,5.0,71.4,1.1, (Matchweek 35)
Ben Foster,4.0,1.0,3.0,75.0,1.3, (Matchweek 31)
Angus Gunn,4.0,1.0,3.0,75.0,1.3, (Matchweek 31)
Hugo Lloris,1.0,0.0,1.0,100.0,0.1, (Matchweek 33)
Mathew Ryan,5.0,1.0,4.0,80.0,0.9, (Matchweek 33)
Rui Patrício,1.0,1.0,0.0,0.0,0.8, (Matchweek 31)
Bernd Leno,3.0,3.0,0.0,0.0,0.8, (Matchweek 31)
David de Gea,5.0,2.0,3.0,60.0,1.2, (Matchweek 31)
Ederson,1.0,0.0,1.0,100.0,0.0, (Matchweek 31)
Alisson,1.0,0.0,1.0,100.0,0.2, (Matchweek 36)
Jonas Lössl,7.0,5.0,2.0,28.6,3.2, (Matchweek 36)
Hugo Lloris,7.0,1.0,6.0,85.7,2.1, (Matchweek 36)
Łukasz Fabiański,4.0,0.0,4.0,100.0,1.2, (Matchweek 36)
Ben Foster,3.0,2.0,1.0,33.3,1.3, (Matchweek 36)
Rui Patrício,1.0,1.0,0.0,0.0,0.5, (Matchweek 36)
Sergio Rico,8.0,0.0,8.0,100.0,2.0, (Matchweek 36)
Neil Etheridge,2.0,1.0,1.0,50.0,0.6, (Matchweek 36)
Angus Gunn,5.0,3.0,2.0,40.0,2.3, (Matchweek 36)
Artur Boruc,7.0,3.0,4.0,57.1,2.8, (Matchweek 36)
Vicente Guaita,3.0,0.0,3.0,100.0,0.4, (Matchweek 36)
Jordan Pickford,0.0,0.0,0.0,0.0,0.0, (Matchweek 36)
Mathew Ryan,1.0,1.0,0.0,0.0,0.9, (Matchweek 36)
Martin Dúbravka,2.0,1.0,1.0,50.0,0.8, (Matchweek 36)
Kasper Schmeichel,1.0,0.0,1.0,100.0,0.3, (Matchweek 36)
Bernd Leno,12.0,3.0,9.0,75.0,3.6, (Matchweek 36)
Tom Heaton,6.0,1.0,5.0,83.3,2.0, (Matchweek 36)
Ederson,0.0,0.0,0.0,0.0,0.0, (Matchweek 36)
David de Gea,3.0,1.0,2.0,66.7,1.3, (Matchweek 36)
Kepa Arrizabalaga,4.0,1.0,3.0,75.0,1.0, (Matchweek 36)
