,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,game_home_ID,game_away_ID,Wk_h,Wk_a,rating_h_gk,rating_h_df,rating_h_mf,rating_h_att,rating_h_bench,influence_h,creativity_h,threat_h,bps_h,selected_h,rating_a_gk,rating_a_df,rating_a_mf,rating_a_att,rating_a_bench,influence_a,creativity_a,threat_a,bps_a,selected_a
16,2019-08-17,17:30,Manchester City,Tottenham,2,2,D,Manchester City2019-08-17,Tottenham2019-08-17,2,2,55.77846996232539,89.14202636846363,68.47911516640971,86.13556057678764,128.7942433353698,281.4,106.5,139.0,248.0,7005429.0,40.14249517575271,148.03531898115182,100.98102133367556,111.07944419161161,62.30057147915295,247.79999999999995,284.00000000000006,263.0,205.0,3694256.0
17,2019-08-18,14:00,Sheffield Utd,Crystal Palace,1,0,H,Sheffield Utd2019-08-18,Crystal Palace2019-08-18,2,2,38.94008341625028,110.91213030542085,60.23797111786284,21.619893023339273,12.76268250291972,105.19999999999999,96.5,49.0,108.0,661438.0,42.60062497758916,51.22617648073996,61.312823675365976,17.103578343221805,5.569759282494658,135.60000000000002,56.4,127.0,153.0,3741542.0
18,2019-08-18,16:30,Chelsea,Leicester City,1,1,D,Chelsea2019-08-18,Leicester City2019-08-18,2,2,16.72610367252019,130.4967577975801,57.92296743608888,55.94470371070886,37.81731927579073,142.0,163.2,116.0,91.0,2499588.0,41.69061689315463,132.67347129007953,126.07462705103605,5.569759282494658,10.03966185297714,143.6,134.29999999999998,96.0,186.0,3245192.0
19,2019-08-19,20:00,Wolves,Manchester Utd,1,1,D,Wolves2019-08-19,Manchester Utd2019-08-19,2,2,37.48643920054684,84.14040883084394,45.24936471060255,32.217008708194754,5.569759282494658,143.8,101.69999999999999,88.0,179.0,4823591.0,73.57764436867033,109.2220115557534,84.79395390485843,101.27407564718848,33.749458250806384,338.0,115.00000000000001,168.0,284.0,5463703.0
20,2019-08-23,20:00,Aston Villa,Everton,2,0,H,Aston Villa2019-08-23,Everton2019-08-23,3,3,31.74390440522994,73.57969102396936,148.8964531536619,17.9601736754461,52.89463863795051,184.54545454545456,167.07272727272726,191.45454545454544,124.18181818181817,1587382.909090909,46.98742938267769,70.8544565183903,52.3845035196522,49.32029503227274,10.86992301710123,184.16363636363636,114.41818181818182,115.09090909090908,192.3636363636364,4189747.0
21,2019-08-24,12:30,Norwich City,Chelsea,2,3,A,Norwich City2019-08-24,Chelsea2019-08-24,3,3,38.84944501832872,107.76400211894959,56.02165826850448,158.50304261625553,8.761886708052776,295.0,198.03636363636363,209.1818181818182,252.45454545454544,988746.3636363635,44.220287689157296,109.5483879144171,24.80225851903281,58.4194262689547,21.504681181284134,167.63636363636363,101.2818181818182,115.9090909090909,114.18181818181819,2276343.727272727
22,2019-08-24,15:00,Brighton,Southampton,0,2,A,Brighton2019-08-24,Southampton2019-08-24,3,3,36.980138476217554,110.06344621166778,79.9364399276109,39.667441059414166,29.01120445131783,184.2909090909091,112.75454545454545,122.27272727272727,130.54545454545456,2296478.3636363633,38.17171093364843,53.89592480142092,66.00000351851746,16.766707653693302,15.21595067661187,154.2909090909091,112.0,137.90909090909088,117.36363636363637,619812.0909090909
23,2019-08-24,15:00,Manchester Utd,Crystal Palace,1,2,A,Manchester Utd2019-08-24,Crystal Palace2019-08-24,3,3,32.850758244549496,170.51869993512827,55.36344572223212,66.78099867956246,7.4791355295820825,201.63636363636363,113.00000000000001,115.27272727272728,164.9090909090909,7568113.0,44.98074885279696,94.67455768062614,42.32571925345712,1.4333853556239016,31.013680988229396,120.23636363636363,57.58181818181819,49.36363636363637,75.72727272727273,3740801.3636363633
24,2019-08-24,15:00,Sheffield Utd,Leicester City,1,2,A,Sheffield Utd2019-08-24,Leicester City2019-08-24,3,3,56.46830026403476,111.61483601203246,70.84184419129963,18.8807854171052,6.901338989882344,193.18181818181816,126.72727272727272,185.36363636363637,192.9090909090909,768245.0,47.57967280224265,118.34161465168093,83.65885916243768,32.60754413888046,0.8235749507649615,170.0181818181818,112.41818181818182,95.72727272727272,116.45454545454545,3291566.8181818184
25,2019-08-24,15:00,Watford,West Ham,1,3,A,Watford2019-08-24,West Ham2019-08-24,3,3,31.33424247920991,95.82119210163975,33.38215236080108,24.336515811357323,2.555550289848726,132.72727272727272,91.49090909090908,51.18181818181818,100.36363636363635,1286635.4545454546,46.546104204013965,98.62556312575441,57.757917983925374,3.345481358395733,34.04761648347865,139.9090909090909,81.2090909090909,12.0,113.45454545454545,916340.3636363638
26,2019-08-24,17:30,Liverpool,Arsenal,3,1,H,Liverpool2019-08-24,Arsenal2019-08-24,3,3,40.230235788938565,123.4817520547087,30.82613078673613,101.62102648703029,45.177397215402564,229.74545454545455,132.0727272727273,140.0909090909091,162.09090909090907,11279855.545454545,46.55015038709051,98.45096478314268,92.14797577746924,48.59423648729914,46.61770326051773,256.21818181818185,175.41818181818178,112.0909090909091,177.45454545454547,4089806.727272727
27,2019-08-25,14:00,Bournemouth,Manchester City,1,3,A,Bournemouth2019-08-25,Manchester City2019-08-25,3,3,65.63900293175031,106.90164739889066,23.312417501433753,50.00500272564501,27.51855718312578,192.78181818181824,119.27272727272727,118.0909090909091,126.36363636363637,4432203.818181818,20.40931899150519,142.70258473568566,109.58016585971069,104.49395904981559,32.494433896277656,234.58181818181816,278.3363636363636,385.09090909090907,198.54545454545456,9770209.454545453
28,2019-08-25,16:30,Tottenham,Newcastle Utd,0,1,A,Tottenham2019-08-25,Newcastle Utd2019-08-25,3,3,59.90456371024012,92.32593785876969,59.90840330455443,36.90432994435955,17.22744420745578,268.21818181818185,42.754545454545465,95.72727272727275,171.63636363636363,4011308.272727273,44.1642329083915,116.68871711409413,40.88191245676438,10.693191028763408,5.063417529540598,145.5090909090909,78.25454545454545,104.18181818181817,101.72727272727273,1372441.0
29,2019-08-25,16:30,Wolves,Burnley,1,1,D,Wolves2019-08-25,Burnley2019-08-25,3,3,28.35285057585118,86.50417713288974,61.47433921642698,27.896434630145002,45.66828934995411,167.36363636363637,62.61818181818182,67.72727272727272,123.27272727272727,4021055.3636363633,62.972529876785096,69.56213796681362,73.88970730045612,43.071134165359666,13.622969483726498,211.8,175.2909090909091,210.0,160.0909090909091,1317224.0909090908
30,2019-08-31,12:30,Southampton,Manchester Utd,1,1,D,Southampton2019-08-31,Manchester Utd2019-08-31,4,4,49.34827340036271,68.27098134582938,76.88181152455451,39.937674099385994,3.039333952371484,148.79639639639643,111.3153153153153,87.00900900900899,166.4954954954955,478883.39639639645,20.641209189166574,180.14590445020622,56.972851552408756,48.63378239523246,16.06883744297528,119.15315315315316,168.30990990990992,178.08108108108107,94.24324324324324,7569864.036036037
31,2019-08-31,15:00,Chelsea,Sheffield Utd,2,2,D,Chelsea2019-08-31,Sheffield Utd2019-08-31,4,4,37.816045338074744,117.09091369836105,124.62290832650234,131.6399240311107,8.483183793276845,300.4036036036036,241.17567567567568,249.30630630630628,247.4774774774775,2658601.3333333335,23.885921805066385,130.63989265397322,61.162521040311134,34.46571346449403,5.870770211524184,171.73333333333332,113.05495495495498,109.32432432432434,142.2972972972973,1280639.117117117
32,2019-08-31,15:00,Crystal Palace,Aston Villa,1,0,H,Crystal Palace2019-08-31,Aston Villa2019-08-31,4,4,39.722385889112466,57.74216728651557,43.88987982003623,57.25972078459353,12.819598463422778,203.8072072072072,32.46306306306307,103.09009009009009,123.72072072072073,3770204.6396396393,29.488526163352507,64.77361541707027,82.12063080140797,79.96059845459287,0.9163401171681425,195.58558558558556,103.04324324324327,81.13513513513516,196.0900900900901,1682107.3153153155
33,2019-08-31,15:00,Leicester City,Bournemouth,3,1,H,Leicester City2019-08-31,Bournemouth2019-08-31,4,4,39.99076871139288,92.60231101671539,100.52546718428425,32.235904749952354,38.53285760401569,202.8306306306306,92.75045045045044,110.96396396396395,142.0900900900901,2406412.4594594594,31.163130224179376,58.76929823489007,82.0061988387527,40.35435567638255,23.149859054292495,195.95135135135135,80.44144144144144,122.51351351351352,126.12612612612612,3708388.216216217
34,2019-08-31,15:00,Manchester City,Brighton,4,0,H,Manchester City2019-08-31,Brighton2019-08-31,4,4,67.61743947739583,187.0203494822692,99.47460897834118,87.59114003245872,33.41439098970861,302.3963963963964,232.85765765765765,266.98198198198196,222.35135135135138,9890990.12612613,32.89581486863117,81.27638688709987,25.286296213508525,67.31659543232459,17.219749056704543,132.70810810810812,133.93693693693695,152.93693693693692,108.34234234234235,2252684.3333333335
35,2019-08-31,15:00,Newcastle Utd,Watford,1,1,D,Newcastle Utd2019-08-31,Watford2019-08-31,4,4,44.02471157014745,45.52348753446735,72.591332123253,33.3366959273636,5.722965793324649,202.73333333333332,57.635135135135144,109.26126126126127,180.0810810810811,1170848.4594594596,58.725672449944696,72.52019146576701,104.40551769849658,27.49555192065403,23.426139704625246,187.30630630630628,176.09729729729727,152.6936936936937,132.54054054054055,636338.918918919
36,2019-08-31,15:00,West Ham,Norwich City,2,0,H,West Ham2019-08-31,Norwich City2019-08-31,4,4,38.07352173847815,86.80039543522798,126.90975871496799,44.47384584030173,14.347137436895329,289.5405405405405,170.75045045045044,216.50450450450447,212.14414414414415,1297193.189189189,42.489012139527766,78.4827011936998,50.61579029558269,122.8023944492489,2.65506324908321,264.1117117117117,91.23783783783784,106.85585585585585,180.40540540540542,2127437.081081081
37,2019-08-31,17:30,Burnley,Liverpool,0,3,A,Burnley2019-08-31,Liverpool2019-08-31,4,4,37.53595674169216,79.74295459592517,62.579856790290215,43.26213416844763,5.569759282494658,188.9873873873874,119.88378378378378,143.85585585585585,132.66666666666669,1689468.0360360362,39.08241463995967,141.52518173560873,68.0130960174133,104.04020106046865,7.544729877651891,291.9567567567567,266.96216216216214,340.00900900900893,212.45945945945945,11271166.765765764
38,2019-09-01,14:00,Everton,Wolves,3,2,H,Everton2019-09-01,Wolves2019-09-01,4,4,25.40861216957178,124.56676049207977,46.708552762360355,26.18435013181423,12.420819403841563,89.66846846846848,136.0900900900901,99.72972972972973,99.81981981981983,4734029.297297298,30.110415271465826,91.81069684922771,33.03102657521079,26.06328976964159,35.21339605754213,148.65585585585583,88.44684684684685,83.18018018018019,113.80180180180182,3728236.828828829
39,2019-09-01,16:30,Arsenal,Tottenham,2,2,D,Arsenal2019-09-01,Tottenham2019-09-01,4,4,28.447833756610077,80.54668555320022,46.420341287371926,48.11472422371339,21.921777793580258,218.31711711711708,74.57117117117117,89.30630630630633,121.76576576576578,3987347.7837837837,36.87210493194578,144.0268025942321,79.32940560817363,52.060293131950814,16.296317715799542,155.96756756756758,174.49909909909908,121.4864864864865,120.8918918918919,4103974.0810810816
40,2019-09-14,12:30,Liverpool,Newcastle Utd,3,1,H,Liverpool2019-09-14,Newcastle Utd2019-09-14,5,5,48.32333138997026,113.02821448630982,36.76818813836182,89.05069508880096,49.63717881999602,186.86030603060303,136.48172817281727,129.21242124212424,203.79927992799276,11352073.243924392,38.308048639533666,116.3192777130256,19.203820513062894,78.11009851700445,11.943273026229559,179.6100810081008,104.89693969396939,150.01260126012602,134.65796579657965,1123378.9486948696
41,2019-09-14,15:00,Brighton,Burnley,1,1,D,Brighton2019-09-14,Burnley2019-09-14,5,5,18.98151884519099,90.79940082786175,26.946439850110586,21.123276715522913,5.090335120570736,94.01476147614761,41.05598559855986,56.970297029702984,104.96309630963096,2273217.8397839777,37.45825101024702,60.55908143994117,56.017453345906304,29.525395768155608,16.013233671079753,145.07434743474346,94.69585958595859,53.07650765076508,107.76417641764176,2109418.498649865
42,2019-09-14,15:00,Manchester Utd,Leicester City,1,0,H,Manchester Utd2019-09-14,Leicester City2019-09-14,5,5,27.056947284469675,137.4308556494483,59.380289418746386,91.76818640382176,0.0,199.7288928892889,174.88802880288029,242.29612961296127,127.6246624662466,6891523.870387038,32.62340492480955,119.74029464652159,117.65339103142517,56.41471089010737,19.335654857852226,291.3294329432943,138.49549954995499,145.36723672367236,218.8316831683168,3127081.06390639
43,2019-09-14,15:00,Sheffield Utd,Southampton,0,1,A,Sheffield Utd2019-09-14,Southampton2019-09-14,5,5,40.53011454941407,115.68436917739909,38.295163251906665,15.876123472117857,32.16559396849212,141.39873987398738,67.31683168316832,27.492349234923495,123.81548154815482,1579213.582358236,71.96062210789304,85.19299003918013,61.69317981787668,7.366513269162294,32.071281984957594,200.77191719171915,77.72727272727272,100.1242124212421,134.85418541854187,375125.56885688566
44,2019-09-14,15:00,Tottenham,Crystal Palace,4,0,H,Tottenham2019-09-14,Crystal Palace2019-09-14,5,5,57.98503166267912,48.12608499466512,104.87378444774492,63.63059155379909,2.0788778706201265,228.21170117011695,110.43888388838884,155.23312331233123,141.14761476147612,3741314.002700269,43.2973908621023,89.05347208974828,98.26188258589455,38.61818372625609,6.106342580520116,182.3272727272727,189.48739873987398,215.08820882088207,164.96669666966696,2410458.5769576957
45,2019-09-14,15:00,Wolves,Chelsea,2,5,A,Wolves2019-09-14,Chelsea2019-09-14,5,5,31.40622947333087,54.42984033269579,43.69350687094773,32.188279183765054,12.298360600864127,155.95913591359135,31.528622862286237,135.06570657065706,91.75697569756974,4167576.402340234,22.179243926327853,81.3990132562356,62.579738305107185,52.111218222997216,41.07475571281236,183.1330333033303,136.46228622862284,95.66696669666968,162.15301530153013,2786461.7893789383
46,2019-09-14,17:30,Norwich City,Manchester City,3,2,H,Norwich City2019-09-14,Manchester City2019-09-14,5,5,49.46799140160626,72.56010239507515,22.8540420946489,41.13156244215296,1.9521976453720096,137.66012601260127,63.225742574257424,79.38163816381638,90.54275427542754,3690296.6282628253,47.618832607452944,117.47584575403687,71.9216344520273,80.1349054392804,79.53280604643042,244.7438343834383,121.12988298829882,132.69936993699372,237.02880288028803,9509232.249324935
47,2019-09-15,14:00,Bournemouth,Everton,3,1,H,Bournemouth2019-09-15,Everton2019-09-15,5,5,28.404379929164442,37.87436287733159,64.34220517770493,46.94630407135723,68.5805899372873,125.98127812781277,68.12367236723671,61.24752475247525,93.18541854185416,2611758.4761476144,41.46895717294269,126.55431035368235,50.76979326018374,90.38884510287559,34.225202365991436,291.0399639963996,153.50117011701167,187.08010801080104,193.8847884788479,4453105.99369937
48,2019-09-15,16:30,Watford,Arsenal,2,2,D,Watford2019-09-15,Arsenal2019-09-15,5,5,46.83254546286406,60.38622500482251,50.84970192082744,50.627123602521294,53.49570950751504,134.66930693069307,92.15760576057608,125.88928892889288,114.70207020702071,605578.505850585,66.1831120862345,112.19276788492388,96.8874316021298,58.743563181687584,20.183467701657058,221.8957695769577,196.17668766876687,191.95589558955893,162.66336633663366,4502887.835283529
49,2019-09-16,20:00,Aston Villa,West Ham,0,0,D,Aston Villa2019-09-16,West Ham2019-09-16,5,5,46.382531694847835,92.48238060601899,53.6987408808001,34.28988458181085,20.185665104536128,158.2208820882088,69.98892889288929,82.49234923492347,99.96309630963096,1727898.8253825384,49.41619380789,108.76961695893809,196.9490692881332,31.01112765685777,6.074729637671347,252.5103510351035,186.276597659766,254.75427542754272,251.61836183618357,1592766.3762376236
50,2019-09-20,20:00,Southampton,Bournemouth,1,3,A,Southampton2019-09-20,Bournemouth2019-09-20,6,6,58.350670803547246,64.87843325312964,108.97310682391048,15.567481181019057,7.626429409322424,188.02160021600213,115.45847358473583,114.48177481774817,164.06444064440643,614127.7114571144,52.70126248824049,72.5652287948721,102.57217400501864,62.48458150129474,34.762797627226206,261.470362703627,109.41244712447123,152.01647016470162,179.58347583475833,2885404.33804338
